Line,Day,JourneyNumber,DepartureStation,ArrivalStation,ExpectedDepartureTime,ExpectedArrivalTime,RealDepartureTime,RealArrivalTime
14,6,20524,Tekniska högskolan,T-Centralen,2023-04-24 17:39:30,2023-04-24 17:46:00,2023-04-24 17:39:30,2023-04-24 17:46:00
14,6,20164,T-Centralen,Tekniska högskolan,2023-04-24 17:49:00,2023-04-24 17:55:00,2023-04-24 17:49:00,2023-04-24 17:55:00
14,6,20525,Tekniska högskolan,T-Centralen,2023-04-24 17:44:30,2023-04-24 17:51:00,2023-04-24 17:44:30,2023-04-24 17:51:00
14,6,28406,T-Centralen,Tekniska högskolan,2023-04-24 17:44:36,2023-04-24 17:50:36,2023-04-24 17:44:36,2023-04-24 17:50:36
14,6,20526,Tekniska högskolan,T-Centralen,2023-04-24 17:49:30,2023-04-24 17:56:00,2023-04-24 17:49:56,2023-04-24 17:56:00
4,6,2905,Fridhemsplan,Tekniska högskolan,2023-04-24 07:00:00,2023-04-24 07:14:00,2023-04-24 07:04:15,2023-04-24 07:20:17
4,6,3057,Fridhemsplan,Tekniska högskolan,2023-04-24 07:07:00,2023-04-24 07:21:00,2023-04-24 07:07:00,2023-04-24 07:21:00
4,6,2906,Fridhemsplan,Tekniska högskolan,2023-04-24 07:10:00,2023-04-24 07:24:00,2023-04-24 07:11:07,2023-04-24 07:26:47
4,6,3068,Tekniska högskolan,Fridhemsplan,2023-04-24 07:03:00,2023-04-24 07:17:00,2023-04-24 07:05:17,2023-04-24 07:17:55
4,6,2907,Fridhemsplan,Tekniska högskolan,2023-04-24 07:18:00,2023-04-24 07:32:00,2023-04-24 07:18:00,2023-04-24 07:35:26
4,6,2908,Fridhemsplan,Tekniska högskolan,2023-04-24 07:25:00,2023-04-24 07:39:00,2023-04-24 07:26:23,2023-04-24 07:41:46
4,6,3069,Tekniska högskolan,Fridhemsplan,2023-04-24 07:10:00,2023-04-24 07:24:00,2023-04-24 07:13:04,2023-04-24 07:27:47
4,6,2909,Fridhemsplan,Tekniska högskolan,2023-04-24 07:30:00,2023-04-24 07:45:00,2023-04-24 07:30:00,2023-04-24 07:45:00
4,6,3070,Tekniska högskolan,Fridhemsplan,2023-04-24 07:16:00,2023-04-24 07:30:00,2023-04-24 07:18:54,2023-04-24 07:32:33
4,6,3071,Tekniska högskolan,Fridhemsplan,2023-04-24 07:22:00,2023-04-24 07:36:00,2023-04-24 07:25:11,2023-04-24 07:37:55
4,6,2910,Fridhemsplan,Tekniska högskolan,2023-04-24 07:37:00,2023-04-24 07:52:00,2023-04-24 07:38:55,2023-04-24 07:59:15
4,6,2911,Fridhemsplan,Tekniska högskolan,2023-04-24 07:41:00,2023-04-24 07:56:00,2023-04-24 07:43:15,2023-04-24 08:01:07
4,6,3072,Tekniska högskolan,Fridhemsplan,2023-04-24 07:29:00,2023-04-24 07:43:00,2023-04-24 07:32:17,2023-04-24 07:48:57
4,6,2912,Fridhemsplan,Tekniska högskolan,2023-04-24 07:48:00,2023-04-24 08:05:00,2023-04-24 07:48:00,2023-04-24 08:05:00
4,6,3073,Tekniska högskolan,Fridhemsplan,2023-04-24 07:35:00,2023-04-24 07:49:00,2023-04-24 07:36:05,2023-04-24 07:51:18
4,6,2913,Fridhemsplan,Tekniska högskolan,2023-04-24 07:53:00,2023-04-24 08:10:00,2023-04-24 07:53:43,2023-04-24 08:10:00
4,6,3074,Tekniska högskolan,Fridhemsplan,2023-04-24 07:41:00,2023-04-24 07:55:00,2023-04-24 07:46:16,2023-04-24 08:01:49
4,6,2914,Fridhemsplan,Tekniska högskolan,2023-04-24 07:58:00,2023-04-24 08:15:00,2023-04-24 07:58:00,2023-04-24 08:15:37
4,6,3075,Tekniska högskolan,Fridhemsplan,2023-04-24 07:48:00,2023-04-24 08:03:00,2023-04-24 07:48:14,2023-04-24 08:04:13
4,6,2915,Fridhemsplan,Tekniska högskolan,2023-04-24 08:04:00,2023-04-24 08:21:00,2023-04-24 08:04:00,2023-04-24 08:21:00
4,6,2916,Fridhemsplan,Tekniska högskolan,2023-04-24 08:09:00,2023-04-24 08:26:00,2023-04-24 08:09:00,2023-04-24 08:26:00
4,6,3076,Tekniska högskolan,Fridhemsplan,2023-04-24 07:54:00,2023-04-24 08:09:00,2023-04-24 07:54:36,2023-04-24 08:10:05
4,6,2917,Fridhemsplan,Tekniska högskolan,2023-04-24 08:14:00,2023-04-24 08:31:00,2023-04-24 08:14:00,2023-04-24 08:31:53
4,6,3077,Tekniska högskolan,Fridhemsplan,2023-04-24 07:59:00,2023-04-24 08:14:00,2023-04-24 08:00:30,2023-04-24 08:16:23
4,6,2918,Fridhemsplan,Tekniska högskolan,2023-04-24 08:19:00,2023-04-24 08:36:00,2023-04-24 08:20:01,2023-04-24 08:36:31
4,6,3078,Tekniska högskolan,Fridhemsplan,2023-04-24 08:04:00,2023-04-24 08:19:00,2023-04-24 08:04:21,2023-04-24 08:19:08
4,6,2919,Fridhemsplan,Tekniska högskolan,2023-04-24 08:23:00,2023-04-24 08:40:00,2023-04-24 08:24:57,2023-04-24 08:42:31
4,6,3079,Tekniska högskolan,Fridhemsplan,2023-04-24 08:10:00,2023-04-24 08:25:00,2023-04-24 08:10:00,2023-04-24 08:25:00
4,6,2920,Fridhemsplan,Tekniska högskolan,2023-04-24 08:29:00,2023-04-24 08:46:00,2023-04-24 08:30:52,2023-04-24 08:49:07
4,6,3080,Tekniska högskolan,Fridhemsplan,2023-04-24 08:15:00,2023-04-24 08:30:00,2023-04-24 08:15:00,2023-04-24 08:30:00
4,6,2921,Fridhemsplan,Tekniska högskolan,2023-04-24 08:34:00,2023-04-24 08:51:00,2023-04-24 08:36:05,2023-04-24 08:51:13
4,6,3081,Tekniska högskolan,Fridhemsplan,2023-04-24 08:21:00,2023-04-24 08:36:00,2023-04-24 08:22:46,2023-04-24 08:41:48
4,6,2922,Fridhemsplan,Tekniska högskolan,2023-04-24 08:38:00,2023-04-24 08:55:00,2023-04-24 08:39:12,2023-04-24 08:55:02
4,6,3082,Tekniska högskolan,Fridhemsplan,2023-04-24 08:27:00,2023-04-24 08:42:00,2023-04-24 08:28:25,2023-04-24 08:43:05
4,6,3083,Tekniska högskolan,Fridhemsplan,2023-04-24 08:32:00,2023-04-24 08:47:00,2023-04-24 08:32:18,2023-04-24 08:48:57
4,6,3084,Tekniska högskolan,Fridhemsplan,2023-04-24 08:38:00,2023-04-24 08:53:00,2023-04-24 08:39:56,2023-04-24 08:56:29
4,6,2992,Fridhemsplan,Tekniska högskolan,2023-04-24 16:02:00,2023-04-24 16:19:00,2023-04-24 16:02:00,2023-04-24 16:19:00
4,6,2993,Fridhemsplan,Tekniska högskolan,2023-04-24 16:08:00,2023-04-24 16:25:00,2023-04-24 16:11:03,2023-04-24 16:27:41
4,6,2994,Fridhemsplan,Tekniska högskolan,2023-04-24 16:14:00,2023-04-24 16:31:00,2023-04-24 16:14:39,2023-04-24 16:33:56
4,6,2995,Fridhemsplan,Tekniska högskolan,2023-04-24 16:20:00,2023-04-24 16:37:00,2023-04-24 16:20:47,2023-04-24 16:37:00
4,6,3152,Tekniska högskolan,Fridhemsplan,2023-04-24 16:03:00,2023-04-24 16:21:00,2023-04-24 16:03:00,2023-04-24 16:23:07
4,6,2996,Fridhemsplan,Tekniska högskolan,2023-04-24 16:25:00,2023-04-24 16:42:00,2023-04-24 16:25:00,2023-04-24 16:42:00
4,6,3153,Tekniska högskolan,Fridhemsplan,2023-04-24 16:09:00,2023-04-24 16:27:00,2023-04-24 16:10:09,2023-04-24 16:28:55
4,6,3154,Tekniska högskolan,Fridhemsplan,2023-04-24 16:14:00,2023-04-24 16:32:00,2023-04-24 16:14:00,2023-04-24 16:32:22
4,6,2997,Fridhemsplan,Tekniska högskolan,2023-04-24 16:32:00,2023-04-24 16:49:00,2023-04-24 16:37:18,2023-04-24 16:54:23
4,6,2998,Fridhemsplan,Tekniska högskolan,2023-04-24 16:37:00,2023-04-24 16:54:00,2023-04-24 16:37:00,2023-04-24 16:54:00
4,6,3155,Tekniska högskolan,Fridhemsplan,2023-04-24 16:19:00,2023-04-24 16:37:00,2023-04-24 16:23:02,2023-04-24 16:41:24
4,6,2999,Fridhemsplan,Tekniska högskolan,2023-04-24 16:42:00,2023-04-24 16:59:00,2023-04-24 16:48:39,2023-04-24 17:03:44
4,6,3156,Tekniska högskolan,Fridhemsplan,2023-04-24 16:24:00,2023-04-24 16:42:00,2023-04-24 16:26:40,2023-04-24 16:45:53
4,6,3000,Fridhemsplan,Tekniska högskolan,2023-04-24 16:48:00,2023-04-24 17:05:00,2023-04-24 16:57:37,2023-04-24 17:15:05
4,6,3157,Tekniska högskolan,Fridhemsplan,2023-04-24 16:29:00,2023-04-24 16:47:00,2023-04-24 16:30:39,2023-04-24 16:50:49
4,6,3001,Fridhemsplan,Tekniska högskolan,2023-04-24 16:52:00,2023-04-24 17:09:00,2023-04-24 16:53:11,2023-04-24 17:13:40
4,6,3158,Tekniska högskolan,Fridhemsplan,2023-04-24 16:35:00,2023-04-24 16:53:00,2023-04-24 16:35:44,2023-04-24 16:53:25
4,6,3002,Fridhemsplan,Tekniska högskolan,2023-04-24 16:58:00,2023-04-24 17:15:00,2023-04-24 16:58:00,2023-04-24 17:15:00
4,6,3159,Tekniska högskolan,Fridhemsplan,2023-04-24 16:41:00,2023-04-24 16:59:00,2023-04-24 16:44:45,2023-04-24 17:04:09
4,6,3003,Fridhemsplan,Tekniska högskolan,2023-04-24 17:03:00,2023-04-24 17:20:00,2023-04-24 17:04:55,2023-04-24 17:23:03
4,6,3160,Tekniska högskolan,Fridhemsplan,2023-04-24 16:46:00,2023-04-24 17:04:00,2023-04-24 16:46:59,2023-04-24 17:05:49
4,6,3004,Fridhemsplan,Tekniska högskolan,2023-04-24 17:08:00,2023-04-24 17:25:00,2023-04-24 17:10:16,2023-04-24 17:30:36
4,6,3161,Tekniska högskolan,Fridhemsplan,2023-04-24 16:52:00,2023-04-24 17:10:00,2023-04-24 16:52:00,2023-04-24 17:10:00
4,6,3005,Fridhemsplan,Tekniska högskolan,2023-04-24 17:14:00,2023-04-24 17:30:00,2023-04-24 17:14:20,2023-04-24 17:30:08
4,6,3162,Tekniska högskolan,Fridhemsplan,2023-04-24 16:57:00,2023-04-24 17:15:00,2023-04-24 17:00:02,2023-04-24 17:20:19
4,6,3006,Fridhemsplan,Tekniska högskolan,2023-04-24 17:20:00,2023-04-24 17:35:00,2023-04-24 17:22:02,2023-04-24 17:36:57
4,6,3163,Tekniska högskolan,Fridhemsplan,2023-04-24 17:03:00,2023-04-24 17:21:00,2023-04-24 17:04:47,2023-04-24 17:21:25
4,6,3007,Fridhemsplan,Tekniska högskolan,2023-04-24 17:25:00,2023-04-24 17:40:00,2023-04-24 17:25:00,2023-04-24 17:45:19
4,6,3164,Tekniska högskolan,Fridhemsplan,2023-04-24 17:09:00,2023-04-24 17:27:00,2023-04-24 17:10:06,2023-04-24 17:27:00
4,6,3008,Fridhemsplan,Tekniska högskolan,2023-04-24 17:31:00,2023-04-24 17:46:00,2023-04-24 17:31:00,2023-04-24 17:47:43
4,6,3165,Tekniska högskolan,Fridhemsplan,2023-04-24 17:14:00,2023-04-24 17:32:00,2023-04-24 17:14:32,2023-04-24 17:32:00
4,6,3166,Tekniska högskolan,Fridhemsplan,2023-04-24 17:20:00,2023-04-24 17:38:00,2023-04-24 17:24:10,2023-04-24 17:42:29
4,6,3167,Tekniska högskolan,Fridhemsplan,2023-04-24 17:24:00,2023-04-24 17:42:00,2023-04-24 17:25:39,2023-04-24 17:42:34
4,6,3168,Tekniska högskolan,Fridhemsplan,2023-04-24 17:29:00,2023-04-24 17:47:00,2023-04-24 17:29:24,2023-04-24 17:47:50
4,6,3169,Tekniska högskolan,Fridhemsplan,2023-04-24 17:35:00,2023-04-24 17:53:00,2023-04-24 17:37:56,2023-04-24 17:56:31
14,6,20398,Bergshamra,Tekniska högskolan,2023-04-24 07:03:45,2023-04-24 07:09:45,2023-04-24 07:04:40,2023-04-24 07:10:09
14,6,20072,Tekniska högskolan,Bergshamra,2023-04-24 07:00:00,2023-04-24 07:05:00,2023-04-24 07:00:29,2023-04-24 07:05:37
14,6,20399,Bergshamra,Tekniska högskolan,2023-04-24 07:08:45,2023-04-24 07:14:45,2023-04-24 07:09:35,2023-04-24 07:15:12
14,6,20073,Tekniska högskolan,Bergshamra,2023-04-24 07:05:00,2023-04-24 07:10:00,2023-04-24 07:06:30,2023-04-24 07:11:39
14,6,28392,Tekniska högskolan,Bergshamra,2023-04-24 07:01:21,2023-04-24 07:06:21,2023-04-24 07:07:09,2023-04-24 07:12:19
14,6,20400,Bergshamra,Tekniska högskolan,2023-04-24 07:13:45,2023-04-24 07:19:45,2023-04-24 07:14:35,2023-04-24 07:20:11
14,6,20074,Tekniska högskolan,Bergshamra,2023-04-24 07:10:00,2023-04-24 07:15:00,2023-04-24 07:10:35,2023-04-24 07:15:43
14,6,20401,Bergshamra,Tekniska högskolan,2023-04-24 07:18:45,2023-04-24 07:24:45,2023-04-24 07:19:38,2023-04-24 07:25:07
14,6,20075,Tekniska högskolan,Bergshamra,2023-04-24 07:15:00,2023-04-24 07:20:00,2023-04-24 07:15:38,2023-04-24 07:20:46
14,6,20402,Bergshamra,Tekniska högskolan,2023-04-24 07:23:30,2023-04-24 07:29:30,2023-04-24 07:24:19,2023-04-24 07:29:58
14,6,20076,Tekniska högskolan,Bergshamra,2023-04-24 07:20:00,2023-04-24 07:25:00,2023-04-24 07:20:00,2023-04-24 07:25:38
14,6,20403,Bergshamra,Tekniska högskolan,2023-04-24 07:28:30,2023-04-24 07:34:30,2023-04-24 07:29:22,2023-04-24 07:34:57
14,6,20077,Tekniska högskolan,Bergshamra,2023-04-24 07:25:00,2023-04-24 07:30:00,2023-04-24 07:25:28,2023-04-24 07:30:24
14,6,20404,Bergshamra,Tekniska högskolan,2023-04-24 07:33:30,2023-04-24 07:39:30,2023-04-24 07:34:21,2023-04-24 07:39:30
14,6,20078,Tekniska högskolan,Bergshamra,2023-04-24 07:30:00,2023-04-24 07:35:00,2023-04-24 07:30:47,2023-04-24 07:35:55
14,6,20405,Bergshamra,Tekniska högskolan,2023-04-24 07:38:30,2023-04-24 07:44:30,2023-04-24 07:39:24,2023-04-24 07:44:53
14,6,20079,Tekniska högskolan,Bergshamra,2023-04-24 07:35:00,2023-04-24 07:40:00,2023-04-24 07:35:00,2023-04-24 07:40:04
14,6,20406,Bergshamra,Tekniska högskolan,2023-04-24 07:43:30,2023-04-24 07:49:30,2023-04-24 07:44:22,2023-04-24 07:49:30
14,6,20080,Tekniska högskolan,Bergshamra,2023-04-24 07:40:00,2023-04-24 07:45:00,2023-04-24 07:41:33,2023-04-24 07:47:18
14,6,20407,Bergshamra,Tekniska högskolan,2023-04-24 07:48:30,2023-04-24 07:54:30,2023-04-24 07:49:24,2023-04-24 07:55:02
14,6,20081,Tekniska högskolan,Bergshamra,2023-04-24 07:45:00,2023-04-24 07:50:00,2023-04-24 07:45:30,2023-04-24 07:50:31
14,6,20408,Bergshamra,Tekniska högskolan,2023-04-24 07:53:30,2023-04-24 07:59:30,2023-04-24 07:55:03,2023-04-24 08:00:31
14,6,20082,Tekniska högskolan,Bergshamra,2023-04-24 07:50:00,2023-04-24 07:55:00,2023-04-24 07:51:12,2023-04-24 07:56:58
14,6,20409,Bergshamra,Tekniska högskolan,2023-04-24 07:58:30,2023-04-24 08:04:30,2023-04-24 07:58:46,2023-04-24 08:04:30
14,6,20083,Tekniska högskolan,Bergshamra,2023-04-24 07:55:00,2023-04-24 08:00:00,2023-04-24 07:55:25,2023-04-24 08:00:32
14,6,20410,Bergshamra,Tekniska högskolan,2023-04-24 08:03:30,2023-04-24 08:09:30,2023-04-24 08:04:33,2023-04-24 08:10:01
14,6,20084,Tekniska högskolan,Bergshamra,2023-04-24 08:00:00,2023-04-24 08:05:00,2023-04-24 08:01:34,2023-04-24 08:07:07
14,6,20411,Bergshamra,Tekniska högskolan,2023-04-24 08:08:30,2023-04-24 08:14:30,2023-04-24 08:09:22,2023-04-24 08:14:30
14,6,20085,Tekniska högskolan,Bergshamra,2023-04-24 08:05:00,2023-04-24 08:10:00,2023-04-24 08:05:53,2023-04-24 08:10:57
14,6,20412,Bergshamra,Tekniska högskolan,2023-04-24 08:13:30,2023-04-24 08:19:30,2023-04-24 08:14:30,2023-04-24 08:20:17
14,6,20086,Tekniska högskolan,Bergshamra,2023-04-24 08:10:00,2023-04-24 08:15:00,2023-04-24 08:10:44,2023-04-24 08:15:51
14,6,20413,Bergshamra,Tekniska högskolan,2023-04-24 08:18:30,2023-04-24 08:24:30,2023-04-24 08:18:49,2023-04-24 08:24:30
14,6,20087,Tekniska högskolan,Bergshamra,2023-04-24 08:15:00,2023-04-24 08:20:00,2023-04-24 08:15:54,2023-04-24 08:21:33
14,6,20414,Bergshamra,Tekniska högskolan,2023-04-24 08:23:30,2023-04-24 08:29:30,2023-04-24 08:24:21,2023-04-24 08:29:50
14,6,20088,Tekniska högskolan,Bergshamra,2023-04-24 08:20:00,2023-04-24 08:25:00,2023-04-24 08:20:00,2023-04-24 08:25:00
14,6,20415,Bergshamra,Tekniska högskolan,2023-04-24 08:28:30,2023-04-24 08:34:30,2023-04-24 08:29:29,2023-04-24 08:34:57
14,6,20089,Tekniska högskolan,Bergshamra,2023-04-24 08:25:00,2023-04-24 08:30:00,2023-04-24 08:26:03,2023-04-24 08:31:06
14,6,20416,Bergshamra,Tekniska högskolan,2023-04-24 08:33:30,2023-04-24 08:39:30,2023-04-24 08:34:20,2023-04-24 08:40:15
14,6,20090,Tekniska högskolan,Bergshamra,2023-04-24 08:30:00,2023-04-24 08:35:00,2023-04-24 08:31:10,2023-04-24 08:36:17
14,6,20417,Bergshamra,Tekniska högskolan,2023-04-24 08:38:30,2023-04-24 08:44:30,2023-04-24 08:38:49,2023-04-24 08:44:30
14,6,20091,Tekniska högskolan,Bergshamra,2023-04-24 08:35:00,2023-04-24 08:40:00,2023-04-24 08:37:02,2023-04-24 08:42:22
14,6,20418,Bergshamra,Tekniska högskolan,2023-04-24 08:43:30,2023-04-24 08:49:30,2023-04-24 08:44:21,2023-04-24 08:49:50
14,6,20092,Tekniska högskolan,Bergshamra,2023-04-24 08:40:00,2023-04-24 08:45:00,2023-04-24 08:41:07,2023-04-24 08:46:40
14,6,20419,Bergshamra,Tekniska högskolan,2023-04-24 08:48:30,2023-04-24 08:54:30,2023-04-24 08:49:20,2023-04-24 08:55:00
14,6,20093,Tekniska högskolan,Bergshamra,2023-04-24 08:45:00,2023-04-24 08:50:00,2023-04-24 08:45:55,2023-04-24 08:51:02
14,6,20420,Bergshamra,Tekniska högskolan,2023-04-24 08:53:30,2023-04-24 08:59:30,2023-04-24 08:54:28,2023-04-24 08:59:56
14,6,20094,Tekniska högskolan,Bergshamra,2023-04-24 08:50:00,2023-04-24 08:55:00,2023-04-24 08:51:07,2023-04-24 08:56:30
14,6,20505,Bergshamra,Tekniska högskolan,2023-04-24 15:58:30,2023-04-24 16:04:30,2023-04-24 16:00:46,2023-04-24 16:06:11
14,6,20506,Bergshamra,Tekniska högskolan,2023-04-24 16:03:30,2023-04-24 16:09:30,2023-04-24 16:03:49,2023-04-24 16:09:58
14,6,20962,Tekniska högskolan,Bergshamra,2023-04-24 16:00:00,2023-04-24 16:05:00,2023-04-24 16:00:22,2023-04-24 16:05:15
14,6,20507,Bergshamra,Tekniska högskolan,2023-04-24 16:08:30,2023-04-24 16:14:30,2023-04-24 16:08:49,2023-04-24 16:14:30
14,6,20143,Tekniska högskolan,Bergshamra,2023-04-24 16:05:00,2023-04-24 16:10:00,2023-04-24 16:07:05,2023-04-24 16:12:12
14,6,20508,Bergshamra,Tekniska högskolan,2023-04-24 16:13:30,2023-04-24 16:19:30,2023-04-24 16:14:20,2023-04-24 16:19:30
14,6,20963,Tekniska högskolan,Bergshamra,2023-04-24 16:10:00,2023-04-24 16:15:00,2023-04-24 16:10:29,2023-04-24 16:15:15
14,6,20509,Bergshamra,Tekniska högskolan,2023-04-24 16:18:30,2023-04-24 16:24:30,2023-04-24 16:18:49,2023-04-24 16:24:30
14,6,20144,Tekniska högskolan,Bergshamra,2023-04-24 16:15:00,2023-04-24 16:20:00,2023-04-24 16:16:00,2023-04-24 16:21:07
14,6,20510,Bergshamra,Tekniska högskolan,2023-04-24 16:23:30,2023-04-24 16:29:30,2023-04-24 16:24:21,2023-04-24 16:30:18
14,6,20145,Tekniska högskolan,Bergshamra,2023-04-24 16:20:00,2023-04-24 16:25:00,2023-04-24 16:21:01,2023-04-24 16:26:08
14,6,20511,Bergshamra,Tekniska högskolan,2023-04-24 16:28:30,2023-04-24 16:34:30,2023-04-24 16:28:49,2023-04-24 16:34:30
14,6,20146,Tekniska högskolan,Bergshamra,2023-04-24 16:25:00,2023-04-24 16:30:00,2023-04-24 16:27:02,2023-04-24 16:32:09
14,6,20512,Bergshamra,Tekniska högskolan,2023-04-24 16:33:30,2023-04-24 16:39:30,2023-04-24 16:34:20,2023-04-24 16:39:30
14,6,20147,Tekniska högskolan,Bergshamra,2023-04-24 16:30:00,2023-04-24 16:35:00,2023-04-24 16:30:42,2023-04-24 16:36:05
14,6,20513,Bergshamra,Tekniska högskolan,2023-04-24 16:38:30,2023-04-24 16:44:30,2023-04-24 16:38:49,2023-04-24 16:44:30
14,6,20148,Tekniska högskolan,Bergshamra,2023-04-24 16:35:00,2023-04-24 16:40:00,2023-04-24 16:35:00,2023-04-24 16:40:00
14,6,20514,Bergshamra,Tekniska högskolan,2023-04-24 16:43:30,2023-04-24 16:49:30,2023-04-24 16:44:21,2023-04-24 16:49:50
14,6,20149,Tekniska högskolan,Bergshamra,2023-04-24 16:40:00,2023-04-24 16:45:00,2023-04-24 16:40:26,2023-04-24 16:45:27
14,6,20515,Bergshamra,Tekniska högskolan,2023-04-24 16:48:30,2023-04-24 16:54:30,2023-04-24 16:48:49,2023-04-24 16:54:30
14,6,20150,Tekniska högskolan,Bergshamra,2023-04-24 16:45:00,2023-04-24 16:50:00,2023-04-24 16:45:39,2023-04-24 16:50:34
14,6,20516,Bergshamra,Tekniska högskolan,2023-04-24 16:53:30,2023-04-24 16:59:30,2023-04-24 16:53:49,2023-04-24 16:59:30
14,6,20151,Tekniska högskolan,Bergshamra,2023-04-24 16:50:00,2023-04-24 16:55:00,2023-04-24 16:50:32,2023-04-24 16:55:40
14,6,20517,Bergshamra,Tekniska högskolan,2023-04-24 16:58:30,2023-04-24 17:04:30,2023-04-24 16:58:49,2023-04-24 17:04:30
14,6,28402,Tekniska högskolan,Bergshamra,2023-04-24 16:54:54,2023-04-24 16:59:54,2023-04-24 16:54:57,2023-04-24 17:00:07
14,6,20152,Tekniska högskolan,Bergshamra,2023-04-24 16:55:00,2023-04-24 17:00:00,2023-04-24 16:55:20,2023-04-24 17:00:27
14,6,20518,Bergshamra,Tekniska högskolan,2023-04-24 17:03:30,2023-04-24 17:09:30,2023-04-24 17:04:20,2023-04-24 17:09:30
14,6,20153,Tekniska högskolan,Bergshamra,2023-04-24 17:00:00,2023-04-24 17:05:00,2023-04-24 17:00:00,2023-04-24 17:05:00
14,6,20519,Bergshamra,Tekniska högskolan,2023-04-24 17:08:30,2023-04-24 17:14:30,2023-04-24 17:09:23,2023-04-24 17:15:02
14,6,20154,Tekniska högskolan,Bergshamra,2023-04-24 17:05:00,2023-04-24 17:10:00,2023-04-24 17:06:00,2023-04-24 17:11:54
14,6,28404,Tekniska högskolan,Bergshamra,2023-04-24 17:05:17,2023-04-24 17:10:17,2023-04-24 17:05:17,2023-04-24 17:10:17
14,6,20520,Bergshamra,Tekniska högskolan,2023-04-24 17:13:30,2023-04-24 17:19:30,2023-04-24 17:14:23,2023-04-24 17:19:58
14,6,20155,Tekniska högskolan,Bergshamra,2023-04-24 17:10:00,2023-04-24 17:15:00,2023-04-24 17:10:00,2023-04-24 17:15:43
14,6,20521,Bergshamra,Tekniska högskolan,2023-04-24 17:18:30,2023-04-24 17:24:30,2023-04-24 17:18:49,2023-04-24 17:24:30
14,6,20156,Tekniska högskolan,Bergshamra,2023-04-24 17:15:00,2023-04-24 17:20:00,2023-04-24 17:15:00,2023-04-24 17:20:00
14,6,20522,Bergshamra,Tekniska högskolan,2023-04-24 17:23:30,2023-04-24 17:29:30,2023-04-24 17:23:49,2023-04-24 17:29:30
14,6,20157,Tekniska högskolan,Bergshamra,2023-04-24 17:20:00,2023-04-24 17:25:00,2023-04-24 17:21:08,2023-04-24 17:26:39
14,6,20523,Bergshamra,Tekniska högskolan,2023-04-24 17:28:30,2023-04-24 17:34:30,2023-04-24 17:28:49,2023-04-24 17:34:30
14,6,20158,Tekniska högskolan,Bergshamra,2023-04-24 17:25:00,2023-04-24 17:30:00,2023-04-24 17:25:33,2023-04-24 17:30:59
14,6,20524,Bergshamra,Tekniska högskolan,2023-04-24 17:33:30,2023-04-24 17:39:30,2023-04-24 17:33:49,2023-04-24 17:39:30
14,6,20159,Tekniska högskolan,Bergshamra,2023-04-24 17:30:00,2023-04-24 17:35:00,2023-04-24 17:30:00,2023-04-24 17:35:00
14,6,20525,Bergshamra,Tekniska högskolan,2023-04-24 17:38:30,2023-04-24 17:44:30,2023-04-24 17:38:49,2023-04-24 17:44:30
14,6,20160,Tekniska högskolan,Bergshamra,2023-04-24 17:35:00,2023-04-24 17:40:00,2023-04-24 17:35:18,2023-04-24 17:41:00
14,6,28405,Bergshamra,Tekniska högskolan,2023-04-24 17:13:58,2023-04-24 17:19:58,2023-04-24 17:13:58,2023-04-24 17:19:58
14,6,20526,Bergshamra,Tekniska högskolan,2023-04-24 17:43:30,2023-04-24 17:49:30,2023-04-24 17:44:27,2023-04-24 17:49:56
14,6,20161,Tekniska högskolan,Bergshamra,2023-04-24 17:40:00,2023-04-24 17:45:00,2023-04-24 17:40:00,2023-04-24 17:45:02
14,6,20527,Bergshamra,Tekniska högskolan,2023-04-24 17:48:30,2023-04-24 17:54:30,2023-04-24 17:48:49,2023-04-24 17:54:30
14,6,20162,Tekniska högskolan,Bergshamra,2023-04-24 17:45:00,2023-04-24 17:50:00,2023-04-24 17:45:00,2023-04-24 17:50:03
14,6,20528,Bergshamra,Tekniska högskolan,2023-04-24 17:53:30,2023-04-24 17:59:30,2023-04-24 17:53:49,2023-04-24 17:59:30
14,6,20163,Tekniska högskolan,Bergshamra,2023-04-24 17:50:00,2023-04-24 17:55:00,2023-04-24 17:50:35,2023-04-24 17:55:35
14,6,28406,Tekniska högskolan,Bergshamra,2023-04-24 17:50:36,2023-04-24 17:55:36,2023-04-24 17:50:36,2023-04-24 17:55:36
11,6,30011,Solna Centrum,T-Centralen,2023-04-24 07:06:15,2023-04-24 07:16:00,2023-04-24 07:06:15,2023-04-24 07:16:00
11,6,30442,T-Centralen,Solna Centrum,2023-04-24 07:04:30,2023-04-24 07:13:45,2023-04-24 07:04:30,2023-04-24 07:13:45
11,6,30012,Solna Centrum,T-Centralen,2023-04-24 07:14:15,2023-04-24 07:24:00,2023-04-24 07:14:15,2023-04-24 07:24:00
11,6,30443,T-Centralen,Solna Centrum,2023-04-24 07:12:30,2023-04-24 07:21:45,2023-04-24 07:12:30,2023-04-24 07:21:45
11,6,30013,Solna Centrum,T-Centralen,2023-04-24 07:22:15,2023-04-24 07:32:00,2023-04-24 07:22:15,2023-04-24 07:32:00
11,6,30444,T-Centralen,Solna Centrum,2023-04-24 07:20:30,2023-04-24 07:29:45,2023-04-24 07:20:30,2023-04-24 07:29:45
11,6,30014,Solna Centrum,T-Centralen,2023-04-24 07:29:45,2023-04-24 07:39:30,2023-04-24 07:30:05,2023-04-24 07:39:30
