RequestTime,StartingStation,EndingStation,ModelOld,ModelSL,ModelDelay,Value_ModelOld,Value_ModelSL,Value_ModelDelay,Value_ModelDelay_50,Value_ModelDelay_90,ModelDelay_50,ModelDelay_90
1900-01-01 07:10:31,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:37:45
1900-01-01 07:10:31,Solna Centrum,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:10:32,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:51:17,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:10:32,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:11:09,Tekniska högskolan,Fridhemsplan,1900-01-01 07:27:30,1900-01-01 07:25:43,1900-01-01 07:25:43,True,True,True,True,True,1900-01-01 07:27:30,1900-01-01 07:27:30
1900-01-01 07:11:10,Fridhemsplan,Tekniska högskolan,1900-01-01 07:33:21,1900-01-01 07:26:40,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:11:11,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:37:45
1900-01-01 07:11:12,Solna Centrum,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:11:14,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:51:17,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:11:14,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:11:49,Tekniska högskolan,Fridhemsplan,1900-01-01 07:27:30,1900-01-01 07:34:48,1900-01-01 07:27:30,True,True,True,True,True,1900-01-01 07:27:30,1900-01-01 07:27:30
1900-01-01 07:11:49,Fridhemsplan,Tekniska högskolan,1900-01-01 07:33:21,1900-01-01 07:36:09,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:11:50,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:37:45
1900-01-01 07:11:50,Solna Centrum,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:11:51,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:51:17,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:11:52,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:12:33,Tekniska högskolan,Fridhemsplan,1900-01-01 07:27:30,1900-01-01 07:27:30,1900-01-01 07:27:30,True,True,True,True,True,1900-01-01 07:27:30,1900-01-01 07:27:30
1900-01-01 07:12:34,Fridhemsplan,Tekniska högskolan,1900-01-01 07:33:21,1900-01-01 07:33:21,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:12:34,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:37:45
1900-01-01 07:12:34,Solna Centrum,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:12:35,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:57:58,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:12:36,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:13:13,Tekniska högskolan,Fridhemsplan,1900-01-01 07:27:30,,1900-01-01 07:27:30,True,False,True,True,True,1900-01-01 07:27:30,1900-01-01 07:27:30
1900-01-01 07:13:13,Fridhemsplan,Tekniska högskolan,1900-01-01 07:33:21,1900-01-01 07:33:21,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:13:14,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:37:45
1900-01-01 07:13:14,Solna Centrum,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:13:15,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:13:49,Tekniska högskolan,Fridhemsplan,1900-01-01 07:27:30,1900-01-01 07:27:30,1900-01-01 07:27:30,True,True,True,True,True,1900-01-01 07:27:30,1900-01-01 07:27:30
1900-01-01 07:13:51,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:13:52,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:37:45
1900-01-01 07:13:53,Solna Centrum,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:13:54,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:14:32,Tekniska högskolan,Fridhemsplan,1900-01-01 07:27:30,1900-01-01 07:27:30,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:34:48,1900-01-01 07:27:30
1900-01-01 07:14:34,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:14:34,Tekniska högskolan,Solna Centrum,1900-01-01 07:37:45,1900-01-01 07:37:45,1900-01-01 07:37:45,True,True,True,True,True,1900-01-01 07:37:45,1900-01-01 07:45:45
1900-01-01 07:14:35,Solna Centrum,Tekniska högskolan,1900-01-01 07:59:30,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:14:35,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:14:36,Solna Centrum,Globen,1900-01-01 07:42:00,,1900-01-01 07:42:00,True,False,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:15:17,Tekniska högskolan,Fridhemsplan,1900-01-01 07:34:48,1900-01-01 07:34:48,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:34:48,1900-01-01 07:35:30
1900-01-01 07:15:18,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:33:21,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:15:18,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:15:18,Solna Centrum,Tekniska högskolan,1900-01-01 07:59:30,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:15:19,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:15:19,Solna Centrum,Globen,1900-01-01 07:42:00,1900-01-01 07:42:00,1900-01-01 07:42:00,True,True,True,True,True,1900-01-01 07:42:00,1900-01-01 07:42:00
1900-01-01 07:15:54,Tekniska högskolan,Fridhemsplan,1900-01-01 07:34:48,1900-01-01 07:35:30,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:35:30,1900-01-01 07:35:30
1900-01-01 07:15:55,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:33:21,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:15:55,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:15:56,Solna Centrum,Tekniska högskolan,1900-01-01 07:59:30,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:15:56,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:15:57,Solna Centrum,Globen,1900-01-01 07:50:00,,1900-01-01 07:50:00,True,False,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:16:37,Tekniska högskolan,Fridhemsplan,1900-01-01 07:35:30,1900-01-01 07:34:48,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:35:30,1900-01-01 07:35:30
1900-01-01 07:16:38,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:40:00,1900-01-01 07:33:21,True,True,True,True,True,1900-01-01 07:33:21,1900-01-01 07:33:21
1900-01-01 07:16:38,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:16:39,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:16:40,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:16:40,Solna Centrum,Globen,1900-01-01 07:50:00,,1900-01-01 07:50:00,True,False,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:17:16,Tekniska högskolan,Fridhemsplan,1900-01-01 07:35:30,1900-01-01 07:34:48,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:35:30,1900-01-01 07:35:30
1900-01-01 07:17:17,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:17:17,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:17:18,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,,1900-01-01 07:45:00,True,False,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:17:18,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:17:18,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:17:54,Tekniska högskolan,Fridhemsplan,1900-01-01 07:35:30,1900-01-01 07:34:48,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:35:30,1900-01-01 07:35:30
1900-01-01 07:17:55,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:17:55,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:17:56,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,,1900-01-01 07:45:00,True,False,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:17:56,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:17:57,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:18:33,Tekniska högskolan,Fridhemsplan,1900-01-01 07:35:30,1900-01-01 07:34:48,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:35:30,1900-01-01 07:35:30
1900-01-01 07:18:34,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:18:34,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:18:35,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:18:35,Globen,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:18:36,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:19:13,Tekniska högskolan,Fridhemsplan,1900-01-01 07:35:30,1900-01-01 07:34:48,1900-01-01 07:34:48,True,True,True,True,True,1900-01-01 07:35:30,1900-01-01 07:35:30
1900-01-01 07:19:13,Fridhemsplan,Tekniska högskolan,1900-01-01 07:36:09,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:19:14,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:19:14,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:19:15,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:19:15,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:19:53,Tekniska högskolan,Fridhemsplan,1900-01-01 07:40:53,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:19:53,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:19:54,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:19:54,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:19:56,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:20:36,Tekniska högskolan,Fridhemsplan,1900-01-01 07:40:53,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:20:36,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:20:37,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:20:37,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:20:38,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:20:38,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:21:16,Tekniska högskolan,Fridhemsplan,1900-01-01 07:40:53,,1900-01-01 07:40:53,True,False,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:21:16,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:36:09,1900-01-01 07:36:09,True,True,True,True,True,1900-01-01 07:36:09,1900-01-01 07:36:09
1900-01-01 07:21:17,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:21:17,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:21:18,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:21:18,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:21:55,Tekniska högskolan,Fridhemsplan,1900-01-01 07:40:53,,1900-01-01 07:40:53,True,False,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:21:56,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:00,1900-01-01 07:40:00,True,True,True,True,True,1900-01-01 07:40:00,1900-01-01 07:40:00
1900-01-01 07:21:56,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:21:56,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:21:57,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:21:57,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:22:31,Tekniska högskolan,Fridhemsplan,1900-01-01 07:39:41,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:22:31,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:40:00,True,True,True,True,True,1900-01-01 07:40:00,1900-01-01 07:40:00
1900-01-01 07:22:32,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:22:32,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:22:33,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:22:33,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:23:09,Tekniska högskolan,Fridhemsplan,1900-01-01 07:39:41,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:23:09,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:40:00,True,True,True,True,True,1900-01-01 07:40:00,1900-01-01 07:40:00
1900-01-01 07:23:10,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:23:10,Solna Centrum,Tekniska högskolan,1900-01-01 07:45:00,1900-01-01 07:45:00,1900-01-01 07:45:00,True,True,True,True,True,1900-01-01 07:45:00,1900-01-01 07:45:00
1900-01-01 07:23:11,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:23:11,Solna Centrum,Globen,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:23:46,Tekniska högskolan,Fridhemsplan,1900-01-01 07:39:41,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:39:41,1900-01-01 07:39:41
1900-01-01 07:23:46,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:40:00,True,True,True,True,True,1900-01-01 07:40:00,1900-01-01 07:40:00
1900-01-01 07:23:47,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:45:45
1900-01-01 07:23:47,Solna Centrum,Tekniska högskolan,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:23:48,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:23:48,Solna Centrum,Globen,1900-01-01 07:54:00,1900-01-01 07:54:00,1900-01-01 07:54:00,True,True,True,True,True,1900-01-01 07:54:00,1900-01-01 07:54:00
1900-01-01 07:24:28,Tekniska högskolan,Fridhemsplan,1900-01-01 07:39:41,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:40:53,1900-01-01 07:43:00
1900-01-01 07:24:28,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:40:00,True,True,True,True,True,1900-01-01 07:40:00,1900-01-01 07:40:00
1900-01-01 07:24:29,Tekniska högskolan,Solna Centrum,1900-01-01 07:45:45,1900-01-01 07:45:45,1900-01-01 07:45:45,True,True,True,True,True,1900-01-01 07:45:45,1900-01-01 07:53:15
1900-01-01 07:24:29,Solna Centrum,Tekniska högskolan,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:24:30,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:24:30,Solna Centrum,Globen,1900-01-01 07:54:00,1900-01-01 07:54:00,1900-01-01 07:54:00,True,True,True,True,True,1900-01-01 07:54:00,1900-01-01 07:54:00
1900-01-01 07:25:09,Tekniska högskolan,Fridhemsplan,1900-01-01 07:40:53,1900-01-01 07:40:53,1900-01-01 07:40:53,True,True,True,True,True,1900-01-01 07:40:53,1900-01-01 07:43:00
1900-01-01 07:25:09,Fridhemsplan,Tekniska högskolan,1900-01-01 07:45:53,1900-01-01 07:45:53,1900-01-01 07:45:53,True,True,True,True,True,1900-01-01 07:45:53,1900-01-01 07:45:53
1900-01-01 07:25:10,Tekniska högskolan,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:25:10,Solna Centrum,Tekniska högskolan,1900-01-01 07:50:00,1900-01-01 07:50:00,1900-01-01 07:50:00,True,True,True,True,True,1900-01-01 07:50:00,1900-01-01 07:50:00
1900-01-01 07:25:11,Globen,Solna Centrum,1900-01-01 07:53:15,1900-01-01 07:53:15,1900-01-01 07:53:15,True,True,True,True,True,1900-01-01 07:53:15,1900-01-01 07:53:15
1900-01-01 07:25:12,Solna Centrum,Globen,1900-01-01 07:54:00,1900-01-01 07:54:00,1900-01-01 07:54:00,True,True,True,True,True,1900-01-01 07:54:00,1900-01-01 07:54:00
1900-01-01 07:25:45,Tekniska högskolan,Fridhemsplan,1900-01-01 07:46:41,1900-01-01 07:46:41,1900-01-01 07:43:00,True,True,True,True,True,1900-01-01 07:43:00,1900-01-01 07:43:00
