StartStation,EndStation,Lines,DepartureStations,ArrivalStations,DepartureTime,ArrivalTime,TransitionTime,RequestTime
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 30), 0, datetime.datetime(1900, 1, 1, 17, 39)]","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[0, 4.0, 0]",2023-05-11 17:09:47.924326
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 9), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 16), 0, datetime.datetime(1900, 1, 1, 17, 33)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 14), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 21), 0, datetime.datetime(1900, 1, 1, 17, 33)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 19), 0, datetime.datetime(1900, 1, 1, 17, 31)]","[datetime.datetime(1900, 1, 1, 17, 26), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 38)]","[datetime.datetime(1900, 1, 1, 17, 31), 0, datetime.datetime(1900, 1, 1, 17, 47)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 29), 0, datetime.datetime(1900, 1, 1, 17, 38)]","[datetime.datetime(1900, 1, 1, 17, 36), 0, datetime.datetime(1900, 1, 1, 17, 47)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[datetime.datetime(1900, 1, 1, 17, 41), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 39), 0, datetime.datetime(1900, 1, 1, 17, 52)]","[datetime.datetime(1900, 1, 1, 17, 46), 0, datetime.datetime(1900, 1, 1, 18, 1)]","[0, 3.0, 0]",2023-05-11 17:09:48.739923
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 29)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 35)]","[0, 4.0, 0]",2023-05-11 17:09:49.235007
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 30)]","[0, 4.0, 0]",2023-05-11 17:09:49.235007
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 17), 0, datetime.datetime(1900, 1, 1, 17, 34)]","[datetime.datetime(1900, 1, 1, 17, 27), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 4.0, 0]",2023-05-11 17:09:49.235007
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 39)]","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[0, 4.0, 0]",2023-05-11 17:09:49.235007
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 31), 0, datetime.datetime(1900, 1, 1, 17, 49)]","[datetime.datetime(1900, 1, 1, 17, 41), 0, datetime.datetime(1900, 1, 1, 17, 55)]","[0, 4.0, 0]",2023-05-11 17:09:49.235007
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 38), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[datetime.datetime(1900, 1, 1, 17, 48), 0, datetime.datetime(1900, 1, 1, 18, 0)]","[0, 4.0, 0]",2023-05-11 17:09:49.235007
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 17, 11)]","[datetime.datetime(1900, 1, 1, 17, 51)]",[0],2023-05-11 17:09:49.972094
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 13), 0, datetime.datetime(1900, 1, 1, 17, 31)]","[datetime.datetime(1900, 1, 1, 17, 25), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 3.0, 0]",2023-05-11 17:09:49.972094
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 17, 18)]","[datetime.datetime(1900, 1, 1, 17, 58)]",[0],2023-05-11 17:09:49.972094
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 21), 0, datetime.datetime(1900, 1, 1, 17, 38)]","[datetime.datetime(1900, 1, 1, 17, 32), 0, datetime.datetime(1900, 1, 1, 17, 47)]","[0, 3.0, 0]",2023-05-11 17:09:49.972094
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 17, 25)]","[datetime.datetime(1900, 1, 1, 18, 5)]",[0],2023-05-11 17:09:49.972094
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 26), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[datetime.datetime(1900, 1, 1, 17, 37), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[0, 3.0, 0]",2023-05-11 17:09:49.972094
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 17, 9)]","[datetime.datetime(1900, 1, 1, 17, 48)]",[0],2023-05-11 17:09:50.476595
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 25)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 36)]","[0, 3.0, 0]",2023-05-11 17:09:50.476595
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 17, 15)]","[datetime.datetime(1900, 1, 1, 17, 54)]",[0],2023-05-11 17:09:50.476595
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 17, 17), 0, datetime.datetime(1900, 1, 1, 17, 32)]","[datetime.datetime(1900, 1, 1, 17, 27), 0, datetime.datetime(1900, 1, 1, 17, 43)]","[0, 3.0, 0]",2023-05-11 17:09:50.476595
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 17, 22)]","[datetime.datetime(1900, 1, 1, 18, 1)]",[0],2023-05-11 17:09:50.476595
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 43)]","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[0, 3.0, 0]",2023-05-11 17:09:50.476595
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 17, 9)]","[datetime.datetime(1900, 1, 1, 17, 27)]",[0],2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 14), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 21), 0, datetime.datetime(1900, 1, 1, 17, 27)]","[0, 3.0, 0]",2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,"[4, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 14), 0, 0, datetime.datetime(1900, 1, 1, 17, 27)]","[datetime.datetime(1900, 1, 1, 17, 21), 0, 0, datetime.datetime(1900, 1, 1, 17, 30)]","[0, 2.0, 3.0, 0]",2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 17, 14)]","[datetime.datetime(1900, 1, 1, 17, 32)]",[0],2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 19), 0, datetime.datetime(1900, 1, 1, 17, 28)]","[datetime.datetime(1900, 1, 1, 17, 26), 0, datetime.datetime(1900, 1, 1, 17, 31)]","[0, 3.0, 0]",2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 19), 0, datetime.datetime(1900, 1, 1, 17, 31)]","[datetime.datetime(1900, 1, 1, 17, 26), 0, datetime.datetime(1900, 1, 1, 17, 34)]","[0, 3.0, 0]",2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,"[4, 17]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 20), 0, 0, datetime.datetime(1900, 1, 1, 17, 34)]","[datetime.datetime(1900, 1, 1, 17, 27), 0, 0, datetime.datetime(1900, 1, 1, 17, 37)]","[0, 2.0, 3.0, 0]",2023-05-11 17:10:26.252907
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 17, 20)]","[datetime.datetime(1900, 1, 1, 17, 38)]",[0],2023-05-11 17:10:26.252907
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 9), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[datetime.datetime(1900, 1, 1, 17, 13), 0, datetime.datetime(1900, 1, 1, 17, 25)]","[0, 4.0, 0]",2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 58)]","[datetime.datetime(1900, 1, 1, 17, 15)]",[0],2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 17, 14)]","[datetime.datetime(1900, 1, 1, 17, 30)]",[0],2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 16), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 30)]","[0, 4.0, 0]",2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 19), 0, datetime.datetime(1900, 1, 1, 17, 29)]","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 35)]","[0, 4.0, 0]",2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 17, 20)]","[datetime.datetime(1900, 1, 1, 17, 35)]",[0],2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 23), 0, datetime.datetime(1900, 1, 1, 17, 34)]","[datetime.datetime(1900, 1, 1, 17, 27), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 4.0, 0]",2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 17, 25)]","[datetime.datetime(1900, 1, 1, 17, 40)]",[0],2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 30), 0, datetime.datetime(1900, 1, 1, 17, 39)]","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[0, 4.0, 0]",2023-05-11 17:10:26.741667
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 17, 31)]","[datetime.datetime(1900, 1, 1, 17, 46)]",[0],2023-05-11 17:10:26.741667
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 14), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 21), 0, datetime.datetime(1900, 1, 1, 17, 33)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 19), 0, datetime.datetime(1900, 1, 1, 17, 31)]","[datetime.datetime(1900, 1, 1, 17, 26), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 38)]","[datetime.datetime(1900, 1, 1, 17, 31), 0, datetime.datetime(1900, 1, 1, 17, 47)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 29), 0, datetime.datetime(1900, 1, 1, 17, 38)]","[datetime.datetime(1900, 1, 1, 17, 36), 0, datetime.datetime(1900, 1, 1, 17, 47)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[datetime.datetime(1900, 1, 1, 17, 41), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 39), 0, datetime.datetime(1900, 1, 1, 17, 52)]","[datetime.datetime(1900, 1, 1, 17, 46), 0, datetime.datetime(1900, 1, 1, 18, 1)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 44), 0, datetime.datetime(1900, 1, 1, 17, 59)]","[datetime.datetime(1900, 1, 1, 17, 51), 0, datetime.datetime(1900, 1, 1, 18, 8)]","[0, 3.0, 0]",2023-05-11 17:10:27.288320
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 29)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 35)]","[0, 4.0, 0]",2023-05-11 17:10:29.594056
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 30)]","[0, 4.0, 0]",2023-05-11 17:10:29.594056
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 17), 0, datetime.datetime(1900, 1, 1, 17, 34)]","[datetime.datetime(1900, 1, 1, 17, 27), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 4.0, 0]",2023-05-11 17:10:29.594056
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 39)]","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[0, 4.0, 0]",2023-05-11 17:10:29.594056
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 31), 0, datetime.datetime(1900, 1, 1, 17, 49)]","[datetime.datetime(1900, 1, 1, 17, 41), 0, datetime.datetime(1900, 1, 1, 17, 55)]","[0, 4.0, 0]",2023-05-11 17:10:29.594056
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 38), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[datetime.datetime(1900, 1, 1, 17, 48), 0, datetime.datetime(1900, 1, 1, 18, 0)]","[0, 4.0, 0]",2023-05-11 17:10:29.594056
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 17, 11)]","[datetime.datetime(1900, 1, 1, 17, 51)]",[0],2023-05-11 17:10:30.270179
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 13), 0, datetime.datetime(1900, 1, 1, 17, 31)]","[datetime.datetime(1900, 1, 1, 17, 25), 0, datetime.datetime(1900, 1, 1, 17, 40)]","[0, 3.0, 0]",2023-05-11 17:10:30.270179
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 17, 18)]","[datetime.datetime(1900, 1, 1, 17, 58)]",[0],2023-05-11 17:10:30.270179
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 21), 0, datetime.datetime(1900, 1, 1, 17, 38)]","[datetime.datetime(1900, 1, 1, 17, 32), 0, datetime.datetime(1900, 1, 1, 17, 47)]","[0, 3.0, 0]",2023-05-11 17:10:30.270179
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 17, 25)]","[datetime.datetime(1900, 1, 1, 18, 5)]",[0],2023-05-11 17:10:30.270179
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 26), 0, datetime.datetime(1900, 1, 1, 17, 45)]","[datetime.datetime(1900, 1, 1, 17, 37), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[0, 3.0, 0]",2023-05-11 17:10:30.270179
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 25)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 36)]","[0, 3.0, 0]",2023-05-11 17:10:31.251870
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 17, 15)]","[datetime.datetime(1900, 1, 1, 17, 54)]",[0],2023-05-11 17:10:31.251870
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 17, 17), 0, datetime.datetime(1900, 1, 1, 17, 32)]","[datetime.datetime(1900, 1, 1, 17, 27), 0, datetime.datetime(1900, 1, 1, 17, 43)]","[0, 3.0, 0]",2023-05-11 17:10:31.251870
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 17, 2)]","[datetime.datetime(1900, 1, 1, 17, 41)]",[0],2023-05-11 17:10:31.251870
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 17, 22)]","[datetime.datetime(1900, 1, 1, 18, 1)]",[0],2023-05-11 17:10:31.251870
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 17, 24), 0, datetime.datetime(1900, 1, 1, 17, 43)]","[datetime.datetime(1900, 1, 1, 17, 34), 0, datetime.datetime(1900, 1, 1, 17, 54)]","[0, 3.0, 0]",2023-05-11 17:10:31.251870
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 17, 9)]","[datetime.datetime(1900, 1, 1, 17, 27)]",[0],2023-05-11 17:11:14.180444
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 14), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 21), 0, datetime.datetime(1900, 1, 1, 17, 27)]","[0, 3.0, 0]",2023-05-11 17:11:14.180444
Tekniska högskolan,Fridhemsplan,"[4, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 17, 14), 0, 0, datetime.datetime(1900, 1, 1, 17, 27)]","[datetime.datetime(1900, 1, 1, 17, 21), 0, 0, datetime.datetime(1900, 1, 1, 17, 30)]","[0, 2.0, 3.0, 0]",2023-05-11 17:11:14.180444
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 17, 14)]","[datetime.datetime(1900, 1, 1, 17, 32)]",[0],2023-05-11 17:11:14.180444
