GroupOfLine,TransportMode,LineNumber,Destination,JourneyDirection,StopAreaName,StopAreaNumber,StopPointNumber,StopPointDesignation,TimeTabledDateTime,ExpectedDateTime,DisplayTime,JourneyNumber,Deviations,RequestTime,Station
tunnelbanans gröna linje,METRO,19,Alvik,1,Fridhemsplan,1151,1151,1,2023-04-23T16:24:00,2023-04-23T16:24:26,7 min,16562,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,18,Farsta strand,2,Fridhemsplan,1151,1152,2,2023-04-23T16:27:15,2023-04-23T16:27:15,10 min,16671,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,18,Hässelby strand,1,Fridhemsplan,1151,1151,1,2023-04-23T16:27:30,2023-04-23T16:27:30,10 min,16346,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans blå linje,METRO,10,Kungsträdgården,2,Fridhemsplan,1151,3152,4,2023-04-23T16:28:00,2023-04-23T16:28:35,11 min,36177,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans blå linje,METRO,10,Hjulsta,1,Fridhemsplan,1151,3151,3,2023-04-23T16:28:30,2023-04-23T16:28:56,12 min,36282,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,17,Åkeshov,1,Fridhemsplan,1151,1151,1,2023-04-23T16:30:30,2023-04-23T16:30:30,13 min,16950,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,17,Skarpnäck,2,Fridhemsplan,1151,1152,2,2023-04-23T16:30:45,2023-04-23T16:30:49,14 min,17105,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans blå linje,METRO,11,Kungsträdgården,2,Fridhemsplan,1151,3152,4,2023-04-23T16:33:00,2023-04-23T16:33:21,16 min,36059,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,19,Hagsätra,2,Fridhemsplan,1151,1152,2,2023-04-23T16:33:45,2023-04-23T16:33:45,16:33,16152,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans blå linje,METRO,11,Akalla,1,Fridhemsplan,1151,3151,3,2023-04-23T16:33:30,2023-04-23T16:33:57,17 min,36384,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,19,Alvik,1,Fridhemsplan,1151,1151,1,2023-04-23T16:34:00,2023-04-23T16:34:00,17 min,16563,,2023-04-23 16:16:35.054949,Friedhemsplan
,BUS,54,Reimersholme,2,Fridhemsplan,10369,10908,F,2023-04-23T16:07:00,2023-04-23T16:15:56,Nu,6116,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Gullmarsplan,1,Fridhemsplan,10369,10908,F,2023-04-23T16:11:00,2023-04-23T16:17:37,1 min,3927,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Radiohuset,2,Fridhemsplan,10369,10369,B,2023-04-23T16:20:00,2023-04-23T16:20:00,3 min,3818,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Gullmarsplan,1,Fridhemsplan,10369,10908,F,2023-04-23T16:19:00,2023-04-23T16:20:14,3 min,3928,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
,BUS,61,Hornsberg,1,Fridhemsplan,10369,10641,E,2023-04-23T16:24:00,2023-04-23T16:25:53,9 min,7473,,2023-04-23 16:16:35.054949,Friedhemsplan
,BUS,54,Hjorthagen,1,Fridhemsplan,10369,10747,A,2023-04-23T16:25:00,2023-04-23T16:26:07,9 min,6163,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,1,Frihamnen,2,Fridhemsplan,10369,10742,G,2023-04-23T16:27:00,2023-04-23T16:27:00,16:27,1037,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Radiohuset,2,Fridhemsplan,10369,10369,B,2023-04-23T16:28:00,2023-04-23T16:28:00,11 min,3819,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
,BUS,54,Reimersholme,2,Fridhemsplan,10369,10908,F,2023-04-23T16:27:00,2023-04-23T16:31:43,15 min,6117,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Gullmarsplan,1,Fridhemsplan,10369,10908,F,2023-04-23T16:27:00,2023-04-23T16:32:18,15 min,3929,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
,BUS,61,Ruddammen,2,Fridhemsplan,10369,10747,A,2023-04-23T16:35:00,2023-04-23T16:35:00,16:35,7428,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Gullmarsplan,1,Fridhemsplan,10369,10908,F,2023-04-23T16:35:00,2023-04-23T16:36:05,19 min,3930,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,4,Radiohuset,2,Fridhemsplan,10369,10369,B,2023-04-23T16:36:00,2023-04-23T16:36:28,19 min,3820,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,1,Stora Essingen,1,Fridhemsplan,10369,10745,H,2023-04-23T16:11:00,,-,1126,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,1,Stora Essingen,1,Fridhemsplan,10369,10745,H,2023-04-23T16:01:00,,-,1125,,2023-04-23 16:16:35.054949,Friedhemsplan
,BUS,56,Stora Essingen,1,Fridhemsplan,10369,10745,H,2023-04-23T16:14:00,,-,6688,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,1,Stora Essingen,1,Fridhemsplan,10369,10745,H,2023-04-23T16:21:00,,-,1127,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,1,Frihamnen,2,Fridhemsplan,10369,10742,G,2023-04-23T16:17:00,,-,1036,,2023-04-23 16:16:35.054949,Friedhemsplan
blåbuss,BUS,1,Stora Essingen,1,Fridhemsplan,10369,10745,H,2023-04-23T16:30:00,,-,1128,,2023-04-23 16:16:35.054949,Friedhemsplan
tunnelbanans gröna linje,METRO,19,Hagsätra,2,Globen,1611,1612,2,2023-04-23T16:22:30,2023-04-23T16:22:35,5 min,16149,,2023-04-23 16:16:35.248167,Globen
tunnelbanans gröna linje,METRO,19,Alvik,1,Globen,1611,1611,1,2023-04-23T16:25:00,2023-04-23T16:25:00,8 min,16564,,2023-04-23 16:16:35.248167,Globen
tunnelbanans gröna linje,METRO,19,Hagsätra,2,Globen,1611,1612,2,2023-04-23T16:32:30,2023-04-23T16:32:30,15 min,16150,,2023-04-23 16:16:35.248167,Globen
tunnelbanans gröna linje,METRO,19,Alvik,1,Globen,1611,1611,1,2023-04-23T16:35:00,2023-04-23T16:35:00,18 min,16565,,2023-04-23 16:16:35.248167,Globen
Tvärbanan,TRAM,30,Sickla,2,Globen,4503,4504,4,2023-04-23T16:18:30,2023-04-23T16:19:01,2 min,21538,,2023-04-23 16:16:35.248167,Globen
Tvärbanan,TRAM,30,Solna station,1,Globen,4503,4503,3,2023-04-23T16:19:00,2023-04-23T16:21:23,4 min,11608,,2023-04-23 16:16:35.248167,Globen
Tvärbanan,TRAM,30,Solna station,1,Globen,4503,4503,3,2023-04-23T16:29:00,2023-04-23T16:29:00,12 min,11618,,2023-04-23 16:16:35.248167,Globen
Tvärbanan,TRAM,30,Sickla,2,Globen,4503,4504,4,2023-04-23T16:28:30,2023-04-23T16:30:58,14 min,21548,,2023-04-23 16:16:35.248167,Globen
tunnelbanans röda linje,METRO,14,Fruängen,2,Bergshamra,2241,2242,2,2023-04-23T16:19:15,2023-04-23T16:19:45,3 min,26355,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:22:00,2023-04-23T16:22:11,5 min,26155,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:25:29,2023-04-23T16:25:29,16:25,28356,"[{'Text': 'Inställd', 'Consequence': 'CANCELLED', 'ImportanceLevel': 0}]",2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:25:30,2023-04-23T16:25:30,8 min,26064,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Liljeholmen,2,Bergshamra,2241,2242,2,2023-04-23T16:25:45,2023-04-23T16:26:04,9 min,26356,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Fruängen,2,Bergshamra,2241,2242,2,2023-04-23T16:29:15,2023-04-23T16:29:34,12 min,26357,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:32:00,2023-04-23T16:32:04,15 min,26156,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Liljeholmen,2,Bergshamra,2241,2242,2,2023-04-23T16:35:45,2023-04-23T16:36:04,19 min,26358,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:35:30,2023-04-23T16:36:53,20 min,26065,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Fruängen,2,Bergshamra,2241,2242,2,2023-04-23T16:39:15,2023-04-23T16:39:15,16:39,26359,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:42:00,2023-04-23T16:42:00,25 min,26157,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Bergshamra,2241,2241,1,2023-04-23T16:45:30,2023-04-23T16:45:41,29 min,26066,,2023-04-23 16:16:35.571881,Bergshamra
tunnelbanans röda linje,METRO,14,Liljeholmen,2,Bergshamra,2241,2242,2,2023-04-23T16:45:45,2023-04-23T16:45:45,16:45,26360,,2023-04-23 16:16:35.571881,Bergshamra
blåbuss,BUS,177,Skärvik,2,Bergshamra bro,50388,50388,,2023-04-23T16:18:33,2023-04-23T16:18:33,1 min,12141,"[{'Text': 'Förseningar pga framkomlighetsproblem', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,177,Mörby station,1,Bergshamra bro,50388,50389,,2023-04-23T16:14:04,2023-04-23T16:20:32,3 min,12136,"[{'Text': 'Förseningar pga framkomlighetsproblem', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,176,Mörby station,1,Bergshamra bro,50388,50389,,2023-04-23T16:24:04,2023-04-23T16:25:32,8 min,12044,"[{'Text': 'Förseningar pga framkomlighetsproblem', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,178,Jakobsbergs station,1,Bergshamra bro,50388,50388,,2023-04-23T16:27:08,2023-04-23T16:27:08,16:27,11623,,2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,178,Mörby station,2,Bergshamra bro,50388,50389,,2023-04-23T16:28:15,2023-04-23T16:28:10,11 min,21549,,2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,176,Stenhamra,2,Bergshamra bro,50388,50388,,2023-04-23T16:28:33,2023-04-23T16:28:33,11 min,12051,"[{'Text': 'Förseningar pga framkomlighetsproblem', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,177,Mörby station,1,Bergshamra bro,50388,50389,,2023-04-23T16:34:39,2023-04-23T16:34:36,18 min,12138,"[{'Text': 'Förseningar pga framkomlighetsproblem', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.872221,Bergshamra bus
blåbuss,BUS,177,Skärvik,2,Bergshamra bro,50388,50388,,2023-04-23T16:39:33,2023-04-23T16:39:33,22 min,12143,"[{'Text': 'Förseningar pga framkomlighetsproblem', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:35.872221,Bergshamra bus
tunnelbanans gröna linje,METRO,19,Alvik,1,T-Centralen,1051,2051,1,2023-04-23T16:16:30,2023-04-23T16:16:47,Nu,16562,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,11,Kungsträdgården,2,T-Centralen,1051,3052,6,2023-04-23T16:17:00,2023-04-23T16:17:00,Nu,36057,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Liljeholmen,2,T-Centralen,1051,2052,2,2023-04-23T16:17:30,2023-04-23T16:17:30,Nu,26352,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,13,Ropsten,1,T-Centralen,1051,1051,3,2023-04-23T16:17:30,2023-04-23T16:18:02,1 min,26503,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,17,Skarpnäck,2,T-Centralen,1051,1052,4,2023-04-23T16:19:00,2023-04-23T16:19:00,2 min,17103,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,18,Hässelby strand,1,T-Centralen,1051,2051,1,2023-04-23T16:20:00,2023-04-23T16:20:00,3 min,16346,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,11,Akalla,1,T-Centralen,1051,3051,5,2023-04-23T16:20:30,2023-04-23T16:20:30,3 min,36383,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Fruängen,2,T-Centralen,1051,2052,2,2023-04-23T16:21:00,2023-04-23T16:21:00,4 min,26353,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,T-Centralen,1051,1051,3,2023-04-23T16:21:00,2023-04-23T16:21:12,4 min,26156,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,10,Kungsträdgården,2,T-Centralen,1051,3052,6,2023-04-23T16:22:00,2023-04-23T16:22:00,5 min,36176,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,19,Hagsätra,2,T-Centralen,1051,1052,4,2023-04-23T16:22:00,2023-04-23T16:22:00,5 min,16150,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,17,Åkeshov,1,T-Centralen,1051,2051,1,2023-04-23T16:23:00,2023-04-23T16:23:00,6 min,16950,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,13,Norsborg,2,T-Centralen,1051,2052,2,2023-04-23T16:24:00,2023-04-23T16:24:00,7 min,26618,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,10,Hjulsta,1,T-Centralen,1051,3051,5,2023-04-23T16:25:30,2023-04-23T16:25:30,8 min,36282,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,18,Farsta strand,2,T-Centralen,1051,1052,4,2023-04-23T16:25:30,2023-04-23T16:25:30,8 min,16670,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,T-Centralen,1051,1051,3,2023-04-23T16:24:30,2023-04-23T16:26:19,9 min,26065,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,19,Alvik,1,T-Centralen,1051,2051,1,2023-04-23T16:26:30,2023-04-23T16:26:30,9 min,16563,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,11,Kungsträdgården,2,T-Centralen,1051,3052,6,2023-04-23T16:27:00,2023-04-23T16:27:00,10 min,36058,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Liljeholmen,2,T-Centralen,1051,2052,2,2023-04-23T16:27:30,2023-04-23T16:27:30,10 min,26354,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,13,Ropsten,1,T-Centralen,1051,1051,3,2023-04-23T16:27:30,2023-04-23T16:27:34,10 min,26504,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,17,Skarpnäck,2,T-Centralen,1051,1052,4,2023-04-23T16:29:00,2023-04-23T16:29:00,12 min,17104,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,18,Hässelby strand,1,T-Centralen,1051,2051,1,2023-04-23T16:30:00,2023-04-23T16:30:00,13 min,16347,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,11,Akalla,1,T-Centralen,1051,3051,5,2023-04-23T16:30:30,2023-04-23T16:30:30,13 min,36384,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Fruängen,2,T-Centralen,1051,2052,2,2023-04-23T16:31:00,2023-04-23T16:31:00,14 min,26355,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,T-Centralen,1051,1051,3,2023-04-23T16:31:00,2023-04-23T16:31:00,14 min,26157,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,10,Kungsträdgården,2,T-Centralen,1051,3052,6,2023-04-23T16:32:00,2023-04-23T16:32:00,15 min,36177,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,19,Hagsätra,2,T-Centralen,1051,1052,4,2023-04-23T16:32:00,2023-04-23T16:32:00,15 min,16151,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,17,Åkeshov,1,T-Centralen,1051,2051,1,2023-04-23T16:33:00,2023-04-23T16:33:00,16 min,16951,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,13,Norsborg,2,T-Centralen,1051,2052,2,2023-04-23T16:34:00,2023-04-23T16:34:00,17 min,26619,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,T-Centralen,1051,1051,3,2023-04-23T16:34:30,2023-04-23T16:34:47,17 min,26066,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,10,Hjulsta,1,T-Centralen,1051,3051,5,2023-04-23T16:35:30,2023-04-23T16:35:30,16:35,36283,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,18,Farsta strand,2,T-Centralen,1051,1052,4,2023-04-23T16:35:30,2023-04-23T16:35:30,18 min,16671,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,19,Alvik,1,T-Centralen,1051,2051,1,2023-04-23T16:36:30,2023-04-23T16:36:30,19 min,16564,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,11,Kungsträdgården,2,T-Centralen,1051,3052,6,2023-04-23T16:37:00,2023-04-23T16:37:00,20 min,36059,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Liljeholmen,2,T-Centralen,1051,2052,2,2023-04-23T16:37:30,2023-04-23T16:37:30,20 min,26356,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,13,Ropsten,1,T-Centralen,1051,1051,3,2023-04-23T16:37:30,2023-04-23T16:37:55,21 min,26505,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,17,Skarpnäck,2,T-Centralen,1051,1052,4,2023-04-23T16:39:00,2023-04-23T16:39:00,22 min,17105,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,18,Hässelby strand,1,T-Centralen,1051,2051,1,2023-04-23T16:40:00,2023-04-23T16:40:00,23 min,16348,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,11,Akalla,1,T-Centralen,1051,3051,5,2023-04-23T16:40:30,2023-04-23T16:40:30,16:40,36385,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Fruängen,2,T-Centralen,1051,2052,2,2023-04-23T16:41:00,2023-04-23T16:41:00,24 min,26357,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,T-Centralen,1051,1051,3,2023-04-23T16:41:00,2023-04-23T16:41:00,16:41,26158,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,10,Kungsträdgården,2,T-Centralen,1051,3052,6,2023-04-23T16:42:00,2023-04-23T16:42:00,25 min,36178,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,19,Hagsätra,2,T-Centralen,1051,1052,4,2023-04-23T16:42:00,2023-04-23T16:42:00,16:42,16152,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,17,Åkeshov,1,T-Centralen,1051,2051,1,2023-04-23T16:43:00,2023-04-23T16:43:00,26 min,16952,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,13,Norsborg,2,T-Centralen,1051,2052,2,2023-04-23T16:44:00,2023-04-23T16:44:00,16:44,26620,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,T-Centralen,1051,1051,3,2023-04-23T16:44:30,2023-04-23T16:44:47,27 min,26067,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,18,Farsta strand,2,T-Centralen,1051,1052,4,2023-04-23T16:45:30,2023-04-23T16:45:30,28 min,16672,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans blå linje,METRO,10,Hjulsta,1,T-Centralen,1051,3051,5,2023-04-23T16:45:30,2023-04-23T16:45:30,16:45,36284,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans gröna linje,METRO,19,Alvik,1,T-Centralen,1051,2051,1,2023-04-23T16:46:30,2023-04-23T16:46:30,29 min,16565,,2023-04-23 16:16:51.243440,T-Centralen
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Tekniska högskolan,2221,2221,1,2023-04-23T16:17:00,2023-04-23T16:17:01,Nu,26155,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Tekniska högskolan,2221,2221,1,2023-04-23T16:20:29,2023-04-23T16:20:29,16:20,28356,"[{'Text': 'Inställd', 'Consequence': 'CANCELLED', 'ImportanceLevel': 0}]",2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Tekniska högskolan,2221,2221,1,2023-04-23T16:20:30,2023-04-23T16:20:30,3 min,26064,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Liljeholmen,2,Tekniska högskolan,2221,2222,2,2023-04-23T16:21:30,2023-04-23T16:21:32,4 min,26354,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Fruängen,2,Tekniska högskolan,2221,2222,2,2023-04-23T16:25:00,2023-04-23T16:25:13,8 min,26355,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Tekniska högskolan,2221,2221,1,2023-04-23T16:27:00,2023-04-23T16:27:00,10 min,26156,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Liljeholmen,2,Tekniska högskolan,2221,2222,2,2023-04-23T16:31:30,2023-04-23T16:31:32,14 min,26356,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Mörby centrum,1,Tekniska högskolan,2221,2221,1,2023-04-23T16:30:30,2023-04-23T16:31:44,14 min,26065,,2023-04-23 16:16:51.542026,Tekniska högskolan
tunnelbanans röda linje,METRO,14,Fruängen,2,Tekniska högskolan,2221,2222,2,2023-04-23T16:35:00,2023-04-23T16:35:02,18 min,26357,,2023-04-23 16:16:51.542026,Tekniska högskolan
blåbuss,BUS,4,Gullmarsplan,1,Östra station,10194,10317,B,2023-04-23T16:12:00,2023-04-23T16:16:55,Nu,3929,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:51.542026,Tekniska högskolan
blåbuss,BUS,6,Ropsten,1,Östra station,10194,10195,M,2023-04-23T16:14:00,2023-04-23T16:17:00,Nu,4567,,2023-04-23 16:16:51.542026,Tekniska högskolan
,BUS,67,Blockhusudden,1,Östra station,10194,10195,M,2023-04-23T16:07:00,2023-04-23T16:17:45,Nu,8799,,2023-04-23 16:16:51.542026,Tekniska högskolan
blåbuss,BUS,676,Norrtälje,1,Tekniska högskolan,60080,60088,G,2023-04-23T16:20:00,2023-04-23T16:20:00,3 min,11620,,2023-04-23 16:16:51.542026,Tekniska högskolan
blåbuss,BUS,4,Gullmarsplan,1,Östra station,10194,10317,B,2023-04-23T16:20:00,2023-04-23T16:21:08,4 min,3930,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:51.542026,Tekniska högskolan
blåbuss,BUS,6,Karolinska institutet,2,Östra station,10194,10317,B,2023-04-23T16:20:00,2023-04-23T16:21:50,4 min,4636,,2023-04-23 16:16:51.542026,Tekniska högskolan
,BUS,67,Blockhusudden,1,Östra station,10194,10195,M,2023-04-23T16:22:00,2023-04-23T16:22:00,5 min,8800,,2023-04-23 16:16:51.542026,Tekniska högskolan
,BUS,67,Odenplan,2,Östra station,10194,10194,A,2023-04-23T16:20:00,2023-04-23T16:23:49,6 min,8740,,2023-04-23 16:16:51.542026,Tekniska högskolan
blåbuss,BUS,4,Radiohuset,2,Östra station,10194,10195,M,2023-04-23T16:18:00,2023-04-23T16:24:16,7 min,3816,"[{'Text': 'Hållplats Jungfrugatan, Mariebergsgatan och Högalidsgatan är indragna.', 'Consequence': 'INFORMATION', 'ImportanceLevel': 7}]",2023-04-23 16:16:51.542026,Tekniska högskolan
