StartStation,EndStation,Lines,DepartureStations,ArrivalStations,DepartureTime,ArrivalTime,TransitionTime,RequestTime
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 4)]","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[0, 4.0, 0]",2023-05-12 16:36:27.292475
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 56), 0, datetime.datetime(1900, 1, 1, 17, 14)]","[datetime.datetime(1900, 1, 1, 17, 6), 0, datetime.datetime(1900, 1, 1, 17, 20)]","[0, 4.0, 0]",2023-05-12 16:36:27.292475
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 3), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[datetime.datetime(1900, 1, 1, 17, 13), 0, datetime.datetime(1900, 1, 1, 17, 25)]","[0, 4.0, 0]",2023-05-12 16:36:27.292475
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 29)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 35)]","[0, 4.0, 0]",2023-05-12 16:36:27.292475
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 16, 38)]","[datetime.datetime(1900, 1, 1, 17, 18)]",[0],2023-05-12 16:36:27.849238
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 41), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[datetime.datetime(1900, 1, 1, 16, 52), 0, datetime.datetime(1900, 1, 1, 17, 5)]","[0, 3.0, 0]",2023-05-12 16:36:27.849238
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 16, 45)]","[datetime.datetime(1900, 1, 1, 17, 25)]",[0],2023-05-12 16:36:27.849238
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 46), 0, datetime.datetime(1900, 1, 1, 17, 3)]","[datetime.datetime(1900, 1, 1, 16, 57), 0, datetime.datetime(1900, 1, 1, 17, 12)]","[0, 3.0, 0]",2023-05-12 16:36:27.849238
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 16, 51)]","[datetime.datetime(1900, 1, 1, 17, 31)]",[0],2023-05-12 16:36:27.849238
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 53), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[datetime.datetime(1900, 1, 1, 17, 5), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[0, 3.0, 0]",2023-05-12 16:36:27.849238
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 16, 42), 0, datetime.datetime(1900, 1, 1, 17, 0)]","[datetime.datetime(1900, 1, 1, 16, 52), 0, datetime.datetime(1900, 1, 1, 17, 11)]","[0, 3.0, 0]",2023-05-12 16:36:28.083608
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 16, 42)]","[datetime.datetime(1900, 1, 1, 17, 21)]",[0],2023-05-12 16:36:28.083608
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 4)]","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 15)]","[0, 3.0, 0]",2023-05-12 16:36:28.083608
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 16, 49)]","[datetime.datetime(1900, 1, 1, 17, 28)]",[0],2023-05-12 16:36:28.083608
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 16, 55)]","[datetime.datetime(1900, 1, 1, 17, 34)]",[0],2023-05-12 16:36:28.083608
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 16, 56), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[datetime.datetime(1900, 1, 1, 17, 6), 0, datetime.datetime(1900, 1, 1, 17, 21)]","[0, 3.0, 0]",2023-05-12 16:36:28.083608
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 16, 35)]","[datetime.datetime(1900, 1, 1, 16, 53)]",[0],2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 39), 0, datetime.datetime(1900, 1, 1, 16, 53)]","[datetime.datetime(1900, 1, 1, 16, 46), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[0, 3.0, 0]",2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 39), 0, datetime.datetime(1900, 1, 1, 16, 49)]","[datetime.datetime(1900, 1, 1, 16, 46), 0, datetime.datetime(1900, 1, 1, 16, 52)]","[0, 3.0, 0]",2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,"[4, 17]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 41), 0, 0, datetime.datetime(1900, 1, 1, 16, 54)]","[datetime.datetime(1900, 1, 1, 16, 48), 0, 0, datetime.datetime(1900, 1, 1, 16, 57)]","[0, 2.0, 3.0, 0]",2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 16, 41)]","[datetime.datetime(1900, 1, 1, 16, 59)]",[0],2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 53)]","[datetime.datetime(1900, 1, 1, 16, 51), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[0, 3.0, 0]",2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[datetime.datetime(1900, 1, 1, 16, 51), 0, datetime.datetime(1900, 1, 1, 16, 59)]","[0, 3.0, 0]",2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,"[4, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 46), 0, 0, datetime.datetime(1900, 1, 1, 16, 59)]","[datetime.datetime(1900, 1, 1, 16, 53), 0, 0, datetime.datetime(1900, 1, 1, 17, 2)]","[0, 2.0, 3.0, 0]",2023-05-12 16:37:08.435027
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 16, 46)]","[datetime.datetime(1900, 1, 1, 17, 4)]",[0],2023-05-12 16:37:08.435027
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 37)]","[datetime.datetime(1900, 1, 1, 16, 54)]",[0],2023-05-12 16:37:08.739749
Fridhemsplan,Tekniska högskolan,"[17, 67]","['Fridhemsplan', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan', 'Östra station']","[datetime.datetime(1900, 1, 1, 16, 39), 0, 0, 0, datetime.datetime(1900, 1, 1, 16, 50)]","[datetime.datetime(1900, 1, 1, 16, 42), 0, 0, 0, datetime.datetime(1900, 1, 1, 16, 57)]","[0, 3.0, 2.0, 1.0, 0]",2023-05-12 16:37:08.739749
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 42)]","[datetime.datetime(1900, 1, 1, 16, 59)]",[0],2023-05-12 16:37:08.739749
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 54)]","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 0)]","[0, 4.0, 0]",2023-05-12 16:37:08.739749
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 48)]","[datetime.datetime(1900, 1, 1, 17, 5)]",[0],2023-05-12 16:37:08.739749
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 39), 0, datetime.datetime(1900, 1, 1, 16, 49)]","[datetime.datetime(1900, 1, 1, 16, 46), 0, datetime.datetime(1900, 1, 1, 16, 58)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[datetime.datetime(1900, 1, 1, 16, 51), 0, datetime.datetime(1900, 1, 1, 17, 5)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 3)]","[datetime.datetime(1900, 1, 1, 16, 56), 0, datetime.datetime(1900, 1, 1, 17, 12)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 54), 0, datetime.datetime(1900, 1, 1, 17, 3)]","[datetime.datetime(1900, 1, 1, 17, 1), 0, datetime.datetime(1900, 1, 1, 17, 12)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[datetime.datetime(1900, 1, 1, 17, 6), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 4), 0, datetime.datetime(1900, 1, 1, 17, 17)]","[datetime.datetime(1900, 1, 1, 17, 11), 0, datetime.datetime(1900, 1, 1, 17, 26)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 9), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 16), 0, datetime.datetime(1900, 1, 1, 17, 33)]","[0, 3.0, 0]",2023-05-12 16:37:09.250384
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 42), 0, datetime.datetime(1900, 1, 1, 16, 59)]","[datetime.datetime(1900, 1, 1, 16, 52), 0, datetime.datetime(1900, 1, 1, 17, 5)]","[0, 4.0, 0]",2023-05-12 16:37:09.762022
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 4)]","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[0, 4.0, 0]",2023-05-12 16:37:09.762022
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 56), 0, datetime.datetime(1900, 1, 1, 17, 14)]","[datetime.datetime(1900, 1, 1, 17, 6), 0, datetime.datetime(1900, 1, 1, 17, 20)]","[0, 4.0, 0]",2023-05-12 16:37:09.762022
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 3), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[datetime.datetime(1900, 1, 1, 17, 13), 0, datetime.datetime(1900, 1, 1, 17, 25)]","[0, 4.0, 0]",2023-05-12 16:37:09.762022
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 17, 10), 0, datetime.datetime(1900, 1, 1, 17, 29)]","[datetime.datetime(1900, 1, 1, 17, 20), 0, datetime.datetime(1900, 1, 1, 17, 35)]","[0, 4.0, 0]",2023-05-12 16:37:09.762022
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 16, 38)]","[datetime.datetime(1900, 1, 1, 17, 18)]",[0],2023-05-12 16:37:10.479554
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 41), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[datetime.datetime(1900, 1, 1, 16, 52), 0, datetime.datetime(1900, 1, 1, 17, 5)]","[0, 3.0, 0]",2023-05-12 16:37:10.479554
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 16, 45)]","[datetime.datetime(1900, 1, 1, 17, 25)]",[0],2023-05-12 16:37:10.479554
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 46), 0, datetime.datetime(1900, 1, 1, 17, 3)]","[datetime.datetime(1900, 1, 1, 16, 57), 0, datetime.datetime(1900, 1, 1, 17, 12)]","[0, 3.0, 0]",2023-05-12 16:37:10.479554
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 16, 51)]","[datetime.datetime(1900, 1, 1, 17, 31)]",[0],2023-05-12 16:37:10.479554
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 53), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[datetime.datetime(1900, 1, 1, 17, 5), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[0, 3.0, 0]",2023-05-12 16:37:10.479554
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 16, 42), 0, datetime.datetime(1900, 1, 1, 17, 0)]","[datetime.datetime(1900, 1, 1, 16, 52), 0, datetime.datetime(1900, 1, 1, 17, 11)]","[0, 3.0, 0]",2023-05-12 16:37:10.888461
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 16, 42)]","[datetime.datetime(1900, 1, 1, 17, 21)]",[0],2023-05-12 16:37:10.888461
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 4)]","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 15)]","[0, 3.0, 0]",2023-05-12 16:37:10.888461
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 16, 49)]","[datetime.datetime(1900, 1, 1, 17, 28)]",[0],2023-05-12 16:37:10.888461
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 16, 55)]","[datetime.datetime(1900, 1, 1, 17, 34)]",[0],2023-05-12 16:37:10.888461
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 16, 56), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[datetime.datetime(1900, 1, 1, 17, 6), 0, datetime.datetime(1900, 1, 1, 17, 21)]","[0, 3.0, 0]",2023-05-12 16:37:10.888461
Tekniska högskolan,Fridhemsplan,"[14, 10]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 39), 0, datetime.datetime(1900, 1, 1, 16, 53)]","[datetime.datetime(1900, 1, 1, 16, 46), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[0, 3.0, 0]",2023-05-12 16:37:44.887524
Tekniska högskolan,Fridhemsplan,"[4, 17]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 41), 0, 0, datetime.datetime(1900, 1, 1, 16, 54)]","[datetime.datetime(1900, 1, 1, 16, 48), 0, 0, datetime.datetime(1900, 1, 1, 16, 57)]","[0, 2.0, 3.0, 0]",2023-05-12 16:37:44.887524
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 16, 41)]","[datetime.datetime(1900, 1, 1, 16, 59)]",[0],2023-05-12 16:37:44.887524
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[datetime.datetime(1900, 1, 1, 16, 51), 0, datetime.datetime(1900, 1, 1, 16, 59)]","[0, 3.0, 0]",2023-05-12 16:37:44.887524
Tekniska högskolan,Fridhemsplan,"[4, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 16, 46), 0, 0, datetime.datetime(1900, 1, 1, 16, 59)]","[datetime.datetime(1900, 1, 1, 16, 53), 0, 0, datetime.datetime(1900, 1, 1, 17, 2)]","[0, 2.0, 3.0, 0]",2023-05-12 16:37:44.887524
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 16, 46)]","[datetime.datetime(1900, 1, 1, 17, 4)]",[0],2023-05-12 16:37:44.887524
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 37)]","[datetime.datetime(1900, 1, 1, 16, 54)]",[0],2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 37), 0, datetime.datetime(1900, 1, 1, 16, 44)]","[datetime.datetime(1900, 1, 1, 16, 42), 0, datetime.datetime(1900, 1, 1, 16, 50)]","[0, 4.0, 0]",2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 25)]","[datetime.datetime(1900, 1, 1, 16, 42)]",[0],2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,"[17, 67]","['Fridhemsplan', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Odenplan', 'Östra station']","[datetime.datetime(1900, 1, 1, 16, 39), 0, 0, 0, datetime.datetime(1900, 1, 1, 16, 50)]","[datetime.datetime(1900, 1, 1, 16, 42), 0, 0, 0, datetime.datetime(1900, 1, 1, 16, 57)]","[0, 3.0, 2.0, 1.0, 0]",2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 41), 0, datetime.datetime(1900, 1, 1, 16, 49)]","[datetime.datetime(1900, 1, 1, 16, 45), 0, datetime.datetime(1900, 1, 1, 16, 55)]","[0, 4.0, 0]",2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 42)]","[datetime.datetime(1900, 1, 1, 16, 59)]",[0],2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 32)]","[datetime.datetime(1900, 1, 1, 16, 49)]",[0],2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,"[10, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 54)]","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 0)]","[0, 4.0, 0]",2023-05-12 16:37:46.015635
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 16, 48)]","[datetime.datetime(1900, 1, 1, 17, 5)]",[0],2023-05-12 16:37:46.015635
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 44), 0, datetime.datetime(1900, 1, 1, 16, 56)]","[datetime.datetime(1900, 1, 1, 16, 51), 0, datetime.datetime(1900, 1, 1, 17, 5)]","[0, 3.0, 0]",2023-05-12 16:37:46.327801
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 3)]","[datetime.datetime(1900, 1, 1, 16, 56), 0, datetime.datetime(1900, 1, 1, 17, 12)]","[0, 3.0, 0]",2023-05-12 16:37:46.327801
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[datetime.datetime(1900, 1, 1, 17, 6), 0, datetime.datetime(1900, 1, 1, 17, 19)]","[0, 3.0, 0]",2023-05-12 16:37:46.327801
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 4), 0, datetime.datetime(1900, 1, 1, 17, 17)]","[datetime.datetime(1900, 1, 1, 17, 11), 0, datetime.datetime(1900, 1, 1, 17, 26)]","[0, 3.0, 0]",2023-05-12 16:37:46.327801
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 17, 9), 0, datetime.datetime(1900, 1, 1, 17, 24)]","[datetime.datetime(1900, 1, 1, 17, 16), 0, datetime.datetime(1900, 1, 1, 17, 33)]","[0, 3.0, 0]",2023-05-12 16:37:46.327801
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 42), 0, datetime.datetime(1900, 1, 1, 16, 59)]","[datetime.datetime(1900, 1, 1, 16, 52), 0, datetime.datetime(1900, 1, 1, 17, 5)]","[0, 4.0, 0]",2023-05-12 16:37:46.937594
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 16, 49), 0, datetime.datetime(1900, 1, 1, 17, 4)]","[datetime.datetime(1900, 1, 1, 16, 59), 0, datetime.datetime(1900, 1, 1, 17, 10)]","[0, 4.0, 0]",2023-05-12 16:37:46.937594
