trip_id,organization_name,is_operator
14010000619295743,Keolis,1
14010000619299890,Keolis,1
14010000619303970,Keolis,1
14010000619308619,Keolis,1
14010000619309119,Keolis,1
14010000619309555,Keolis,1
14010000619312909,Keolis,1
14010000619422209,Keolis,1
14010000619422716,Keolis,1
14010000619423604,Keolis,1
14010000619424476,Keolis,1
14010000619422578,Keolis,1
14010000619423741,Keolis,1
14010000619425427,Keolis,1
14010000619426079,Keolis,1
14010000619425013,Keolis,1
14010000619425598,Keolis,1
14010000619426156,Keolis,1
14010000619421665,Keolis,1
14010000619422003,Keolis,1
14010000619423508,Keolis,1
14010000619423831,Keolis,1
14010000619423985,Keolis,1
14010000619421490,Keolis,1
14010000619422374,Keolis,1
14010000619423049,Keolis,1
14010000619423462,Keolis,1
14010000619423556,Keolis,1
14010000619423647,Keolis,1
14010000619423788,Keolis,1
14010000619423909,Keolis,1
14010000619424326,Keolis,1
14010000619424773,Keolis,1
14010000623858049,Keolis,1
14010000623861231,Keolis,1
14010000623844593,Keolis,1
14010000623859081,Keolis,1
14010000623859953,Keolis,1
14010000623860594,Keolis,1
14010000623863285,Keolis,1
14010000623863996,Keolis,1
14010000623864319,Keolis,1
14010000623858293,Keolis,1
14010000623859152,Keolis,1
14010000623861980,Keolis,1
14010000623862726,Keolis,1
14010000623863783,Keolis,1
14010000589283169,Keolis,1
14010000589282802,Keolis,1
14010000591856909,Keolis,1
14010000591840234,Keolis,1
14010000591858361,Keolis,1
14010000591832490,Keolis,1
14010000591857618,Keolis,1
14010000623821637,Keolis,1
14010000623823534,Keolis,1
14010000623823724,Keolis,1
14010000623823866,Keolis,1
14010000623824681,Keolis,1
14010000623821049,Keolis,1
14010000623822092,Keolis,1
14010000623828896,Keolis,1
14010000623830440,Keolis,1
14010000623836737,Keolis,1
14010000623837447,Keolis,1
14010000623843823,Keolis,1
14010000623844305,Keolis,1
14010000623830216,Keolis,1
14010000623836978,Keolis,1
14010000623837237,Keolis,1
14010000631430561,Keolis,1
14010000631433369,Keolis,1
14010000631435200,Keolis,1
14010000631436587,Keolis,1
14010000631437527,Keolis,1
14010000631440847,Keolis,1
14010000631441848,Keolis,1
14010000631442262,Keolis,1
14010000631443223,Keolis,1
14010000623822788,Keolis,1
14010000631446733,Keolis,1
14010000631447573,Keolis,1
14010000631449055,Keolis,1
14010000623824838,Keolis,1
14010000623825328,Keolis,1
14010000623825891,Keolis,1
14010000623826280,Keolis,1
14010000631450167,Keolis,1
14010000631450900,Keolis,1
14010000631430235,Keolis,1
14010000631430983,Keolis,1
14010000631431986,Keolis,1
14010000631432879,Keolis,1
14010000631434260,Keolis,1
14010000631436138,Keolis,1
14010000631437035,Keolis,1
14010000631437896,Keolis,1
14010000631439248,Keolis,1
14010000623824168,Keolis,1
14010000623825463,Keolis,1
14010000623829077,Keolis,1
14010000623836072,Keolis,1
14010000623844142,Keolis,1
14010000631428952,Keolis,1
14010000631430024,Keolis,1
14010000631430824,Keolis,1
14010000631431497,Keolis,1
14010000631435648,Keolis,1
14010000631438392,Keolis,1
14010000631438884,Keolis,1
14010000631439708,Keolis,1
14010000631440322,Keolis,1
14010000631443655,Keolis,1
14010000631448684,Keolis,1
14010000631449241,Keolis,1
14010000631449426,Keolis,1
14010000631449798,Keolis,1
14010000631450352,Keolis,1
14010000631444134,Keolis,1
14010000631446914,Keolis,1
14010000631447131,Keolis,1
14010000631447353,Keolis,1
14010000631447755,Keolis,1
14010000631448870,Keolis,1
14010000631449611,Keolis,1
14010000631450532,Keolis,1
14010000631450716,Keolis,1
14010000623837881,Keolis,1
14010000623843689,Keolis,1
14010000631428469,Keolis,1
14010000631429465,Keolis,1
14010000631432386,Keolis,1
14010000631433813,Keolis,1
14010000631434752,Keolis,1
14010000631441333,Keolis,1
14010000631442742,Keolis,1
14010000631444557,Keolis,1
14010000631447943,Keolis,1
14010000631448129,Keolis,1
14010000631448312,Keolis,1
14010000631448497,Keolis,1
14010000631449982,Keolis,1
14010000630821831,Keolis,1
14010000630823076,Keolis,1
14010000630822260,Keolis,1
14010000630820963,Keolis,1
14010000630821461,Keolis,1
14010000630823335,Keolis,1
14010000630822847,Keolis,1
14010000631124592,Keolis,1
14010000631124641,Keolis,1
14010000594606132,Keolis,1
14010000594601388,Keolis,1
14010000594600841,Keolis,1
14010000594601610,Keolis,1
14010000631124178,Keolis,1
14010000631124248,Keolis,1
14010000631124387,Keolis,1
14010000594619648,Keolis,1
14010000594620353,Keolis,1
14010000631382761,Keolis,1
14010000631383265,Keolis,1
14010000631384889,Keolis,1
14010000631383940,Keolis,1
14010000631384385,Keolis,1
14010000631385207,Keolis,1
14010000631387219,Keolis,1
14010000631388007,Keolis,1
14010000631385999,Keolis,1
14010000631386432,Keolis,1
14010000631388366,Keolis,1
14010000631389181,Keolis,1
14010000631389521,Keolis,1
14010000631386848,Keolis,1
14010000631391109,Keolis,1
14010000631392709,Keolis,1
14010000631393758,Keolis,1
14010000631394286,Keolis,1
14010000631390645,Keolis,1
14010000631393169,Keolis,1
14010000631396581,Keolis,1
14010000631395230,Keolis,1
14010000631383588,Keolis,1
14010000631397222,Keolis,1
14010000631398578,Keolis,1
14010000631399221,Keolis,1
14010000631402860,Keolis,1
14010000631403465,Keolis,1
14010000631408537,Keolis,1
14010000631409107,Keolis,1
14010000631409641,Keolis,1
14010000631410267,Keolis,1
14010000631400575,Keolis,1
14010000631401868,Keolis,1
14010000631399927,Keolis,1
14010000631401247,Keolis,1
14010000631405146,Keolis,1
14010000631407980,Keolis,1
14010000631404640,Keolis,1
14010000631405724,Keolis,1
14010000631406375,Keolis,1
14010000631410960,Keolis,1
14010000631411555,Keolis,1
14010000631412150,Keolis,1
14010000631412711,Keolis,1
14010000631413846,Keolis,1
14010000631385685,Keolis,1
14010000631387624,Keolis,1
14010000631388779,Keolis,1
14010000631414405,Keolis,1
14010000631418504,Keolis,1
14010000631418647,Keolis,1
14010000631418825,Keolis,1
14010000631390115,Keolis,1
14010000631391699,Keolis,1
14010000631392225,Keolis,1
14010000631394769,Keolis,1
14010000631419214,Keolis,1
14010000631419596,Keolis,1
14010000631395934,Keolis,1
14010000631397929,Keolis,1
14010000631402423,Keolis,1
14010000631404053,Keolis,1
14010000631419389,Keolis,1
14010000631406927,Keolis,1
14010000631407401,Keolis,1
14010000631413303,Keolis,1
14010000619322286,Keolis,1
14010000619323878,Keolis,1
14010000619324523,Keolis,1
14010000619327707,Keolis,1
14010000619330122,Keolis,1
14010000619323348,Keolis,1
14010000619325061,Keolis,1
14010000619325761,Keolis,1
14010000619328341,Keolis,1
14010000619326961,Keolis,1
14010000619330731,Keolis,1
14010000619329268,Keolis,1
14010000619348185,Keolis,1
14010000619353907,Keolis,1
14010000619355995,Keolis,1
14010000619356483,Keolis,1
14010000619349115,Keolis,1
14010000619351171,Keolis,1
14010000619351631,Keolis,1
14010000619352190,Keolis,1
14010000619353261,Keolis,1
14010000619354991,Keolis,1
14010000619355462,Keolis,1
14010000619358318,Keolis,1
14010000619354412,Keolis,1
14010000619357179,Keolis,1
14010000619321920,Keolis,1
14010000619322655,Keolis,1
14010000619322957,Keolis,1
14010000619326335,Keolis,1
14010000619347710,Keolis,1
14010000619348669,Keolis,1
14010000619349690,Keolis,1
14010000619350191,Keolis,1
14010000619357776,Keolis,1
14010000619441883,Keolis,1
14010000619444189,Keolis,1
14010000619445878,Keolis,1
14010000619447202,Keolis,1
14010000619442105,Keolis,1
14010000619443693,Keolis,1
14010000619445295,Keolis,1
14010000619446577,Keolis,1
14010000619447800,Keolis,1
14010000619459549,Keolis,1
14010000619460417,Keolis,1
14010000619462807,Keolis,1
14010000619461038,Keolis,1
14010000619461478,Keolis,1
14010000619463741,Keolis,1
14010000619464722,Keolis,1
14010000619465202,Keolis,1
14010000619466479,Keolis,1
14010000619442474,Keolis,1
14010000619443166,Keolis,1
14010000619466143,Keolis,1
14010000619466858,Keolis,1
14010000619458417,Keolis,1
14010000619460091,Keolis,1
14010000619461882,Keolis,1
14010000619464132,Keolis,1
14010000619465677,Keolis,1
14010000619444760,Keolis,1
14010000619458694,Keolis,1
14010000619459165,Keolis,1
14010000619462332,Keolis,1
14010000619463167,Keolis,1
14010000631456551,Keolis,1
14010000631457418,Keolis,1
14010000631458015,Keolis,1
14010000631458567,Keolis,1
14010000631462609,Keolis,1
14010000631464119,Keolis,1
14010000631463452,Keolis,1
14010000631464932,Keolis,1
14010000631467564,Keolis,1
14010000631459084,Keolis,1
14010000631459626,Keolis,1
14010000631460500,Keolis,1
14010000631465589,Keolis,1
14010000631466392,Keolis,1
14010000631471965,Keolis,1
14010000631482090,Keolis,1
14010000631485891,Keolis,1
14010000631474395,Keolis,1
14010000631489629,Keolis,1
14010000631492383,Keolis,1
14010000631495186,Keolis,1
14010000631479544,Keolis,1
14010000631497284,Keolis,1
14010000631468691,Keolis,1
14010000631475664,Keolis,1
14010000631480833,Keolis,1
14010000631483400,Keolis,1
14010000631484547,Keolis,1
14010000631486847,Keolis,1
14010000631488270,Keolis,1
14010000631490412,Keolis,1
14010000631493146,Keolis,1
14010000631488993,Keolis,1
14010000631490962,Keolis,1
14010000631491763,Keolis,1
14010000631493809,Keolis,1
14010000631496628,Keolis,1
14010000631461113,Keolis,1
14010000631461892,Keolis,1
14010000631469838,Keolis,1
14010000631470818,Keolis,1
14010000631473074,Keolis,1
14010000631494600,Keolis,1
14010000631495957,Keolis,1
14010000631476898,Keolis,1
14010000631478238,Keolis,1
14010000631498674,Keolis,1
14010000631487654,Keolis,1
14010000631497929,Keolis,1
14010000631520961,Keolis,1
14010000631522728,Keolis,1
14010000631523975,Keolis,1
14010000631521439,Keolis,1
14010000631522270,Keolis,1
14010000631519269,Keolis,1
14010000631519724,Keolis,1
14010000631520131,Keolis,1
14010000631521861,Keolis,1
14010000631534317,Keolis,1
14010000631535582,Keolis,1
14010000631537774,Keolis,1
14010000631538260,Keolis,1
14010000631533864,Keolis,1
14010000631523284,Keolis,1
14010000631536889,Keolis,1
14010000631518907,Keolis,1
14010000631534723,Keolis,1
14010000631535127,Keolis,1
14010000631536024,Keolis,1
14010000631536469,Keolis,1
14010000631538758,Keolis,1
14010000631537353,Keolis,1
14010000631539163,Keolis,1
14010000631539522,Keolis,1
14010000594658231,Keolis,1
14010000594659069,Keolis,1
14010000594662510,Keolis,1
14010000594662784,Keolis,1
14010000594663591,Keolis,1
14010000594663841,Keolis,1
14010000594662990,Keolis,1
14010000594663264,Keolis,1
14010000594664625,Keolis,1
14010000594664953,Keolis,1
14010000594690694,Keolis,1
14010000594661684,Keolis,1
14010000594664114,Keolis,1
14010000594664351,Keolis,1
14010000594665422,Keolis,1
14010000594666668,Keolis,1
14010000594661931,Keolis,1
14010000594662259,Keolis,1
14010000594665287,Keolis,1
14010000594667344,Keolis,1
14010000619321978,Keolis,1
14010000619329245,Keolis,1
14010000619329722,Keolis,1
14010000619323142,Keolis,1
14010000619321518,Keolis,1
14010000619327684,Keolis,1
14010000619328206,Keolis,1
14010000619334363,Keolis,1
14010000619336706,Keolis,1
14010000619339046,Keolis,1
14010000619337970,Keolis,1
14010000619340183,Keolis,1
14010000619342502,Keolis,1
14010000619347266,Keolis,1
14010000619350947,Keolis,1
14010000619352104,Keolis,1
14010000619353122,Keolis,1
14010000619333149,Keolis,1
14010000619335619,Keolis,1
14010000619341387,Keolis,1
14010000619343759,Keolis,1
14010000619354968,Keolis,1
14010000619357060,Keolis,1
14010000619349893,Keolis,1
14010000619353810,Keolis,1
14010000619355709,Keolis,1
14010000619356394,Keolis,1
14010000619321251,Keolis,1
14010000619321747,Keolis,1
14010000619322576,Keolis,1
14010000619322901,Keolis,1
14010000619326549,Keolis,1
14010000619328641,Keolis,1
14010000619330323,Keolis,1
14010000619346134,Keolis,1
14010000619348422,Keolis,1
14010000619350508,Keolis,1
14010000619351499,Keolis,1
14010000619352664,Keolis,1
14010000619354322,Keolis,1
14010000619441718,Keolis,1
14010000619442129,Keolis,1
14010000619444059,Keolis,1
14010000619445726,Keolis,1
14010000619441646,Keolis,1
14010000619441785,Keolis,1
14010000619443017,Keolis,1
14010000619446833,Keolis,1
14010000619448757,Keolis,1
14010000619462184,Keolis,1
14010000619459832,Keolis,1
14010000619461568,Keolis,1
14010000619464696,Keolis,1
14010000619442451,Keolis,1
14010000619442790,Keolis,1
14010000619458720,Keolis,1
14010000619461061,Keolis,1
14010000619462679,Keolis,1
14010000619463102,Keolis,1
14010000619463673,Keolis,1
14010000619464109,Keolis,1
14010000619441911,Keolis,1
14010000619443521,Keolis,1
14010000619444506,Keolis,1
14010000619445086,Keolis,1
14010000619446361,Keolis,1
14010000619447338,Keolis,1
14010000619460394,Keolis,1
14010000587474670,Keolis,1
14010000592181557,Keolis,1
14010000592183779,Keolis,1
14010000592177493,Keolis,1
14010000592189330,Keolis,1
14010000592190576,Keolis,1
14010000592203421,Keolis,1
14010000592182107,Keolis,1
14010000592183355,Keolis,1
14010000592208261,Keolis,1
14010000592182685,Keolis,1
14010000592208911,Keolis,1
14010000631455627,Keolis,1
14010000631456124,Keolis,1
14010000631460984,Keolis,1
14010000631462550,Keolis,1
14010000631457042,Keolis,1
14010000631458510,Keolis,1
14010000631459061,Keolis,1
14010000631461838,Keolis,1
14010000631466827,Keolis,1
14010000631456574,Keolis,1
14010000631457966,Keolis,1
14010000631459603,Keolis,1
14010000631460445,Keolis,1
14010000631463982,Keolis,1
14010000631464758,Keolis,1
14010000631471305,Keolis,1
14010000631472518,Keolis,1
14010000631475182,Keolis,1
14010000631480272,Keolis,1
14010000631482968,Keolis,1
14010000631484172,Keolis,1
14010000631486596,Keolis,1
14010000631466138,Keolis,1
14010000631467540,Keolis,1
14010000631476457,Keolis,1
14010000631477770,Keolis,1
14010000631481645,Keolis,1
14010000631485358,Keolis,1
14010000631487708,Keolis,1
14010000631473803,Keolis,1
14010000631478990,Keolis,1
14010000631490147,Keolis,1
14010000631490806,Keolis,1
14010000631488731,Keolis,1
14010000631489384,Keolis,1
14010000631491450,Keolis,1
14010000631492845,Keolis,1
14010000631494964,Keolis,1
14010000631495709,Keolis,1
14010000631457442,Keolis,1
14010000631463210,Keolis,1
14010000631465311,Keolis,1
14010000631468595,Keolis,1
14010000631470020,Keolis,1
14010000631494328,Keolis,1
14010000631496371,Keolis,1
14010000631492183,Keolis,1
14010000631493571,Keolis,1
14010000631518747,Keolis,1
14010000631520681,Keolis,1
14010000631522969,Keolis,1
14010000631518225,Keolis,1
14010000631518485,Keolis,1
14010000631522031,Keolis,1
14010000631537047,Keolis,1
14010000631537509,Keolis,1
14010000631533263,Keolis,1
14010000631523510,Keolis,1
14010000631524065,Keolis,1
14010000631519113,Keolis,1
14010000631519857,Keolis,1
14010000631520338,Keolis,1
14010000631521133,Keolis,1
14010000631522492,Keolis,1
14010000631535755,Keolis,1
14010000631538432,Keolis,1
14010000631534880,Keolis,1
14010000631535348,Keolis,1
14010000631536162,Keolis,1
14010000631537968,Keolis,1
14010000594660102,Keolis,1
14010000594676599,Keolis,1
14010000594677477,Keolis,1
14010000597190529,Rederi AB Ballerina,1
14010000597190562,Rederi AB Ballerina,1
14010000597190610,Rederi AB Ballerina,1
14010000597190626,Rederi AB Ballerina,1
14010000597190642,Rederi AB Ballerina,1
14010000597190678,Rederi AB Ballerina,1
14010000597190714,Rederi AB Ballerina,1
14010000597190732,Rederi AB Ballerina,1
14010000597190768,Rederi AB Ballerina,1
14010000597190750,Rederi AB Ballerina,1
14010000597190786,Rederi AB Ballerina,1
14010000597190822,Rederi AB Ballerina,1
14010000597190876,Rederi AB Ballerina,1
14010000597190519,Rederi AB Ballerina,1
14010000597190578,Rederi AB Ballerina,1
14010000597190840,Rederi AB Ballerina,1
14010000597190546,Rederi AB Ballerina,1
14010000597190594,Rederi AB Ballerina,1
14010000597190660,Rederi AB Ballerina,1
14010000597190696,Rederi AB Ballerina,1
14010000597190804,Rederi AB Ballerina,1
14010000597190858,Rederi AB Ballerina,1
14010000597190891,Rederi AB Ballerina,1
14010000605264254,Rederi AB Ballerina,1
14010000605264305,Rederi AB Ballerina,1
14010000605264565,Rederi AB Ballerina,1
14010000605264599,Rederi AB Ballerina,1
14010000605264633,Rederi AB Ballerina,1
14010000605264650,Rederi AB Ballerina,1
14010000605264667,Rederi AB Ballerina,1
14010000605264679,Rederi AB Ballerina,1
14010000605264739,Rederi AB Ballerina,1
14010000605264833,Rederi AB Ballerina,1
14010000605264847,Rederi AB Ballerina,1
14010000605265018,Rederi AB Ballerina,1
14010000605265052,Rederi AB Ballerina,1
14010000605265086,Rederi AB Ballerina,1
14010000605265813,Rederi AB Ballerina,1
14010000605266030,Rederi AB Ballerina,1
14010000605266047,Rederi AB Ballerina,1
14010000605266081,Rederi AB Ballerina,1
14010000605266183,Rederi AB Ballerina,1
14010000605266287,Rederi AB Ballerina,1
14010000605264203,Rederi AB Ballerina,1
14010000605264220,Rederi AB Ballerina,1
14010000605264322,Rederi AB Ballerina,1
14010000605264616,Rederi AB Ballerina,1
14010000605264715,Rederi AB Ballerina,1
14010000605264751,Rederi AB Ballerina,1
14010000605264777,Rederi AB Ballerina,1
14010000605264791,Rederi AB Ballerina,1
14010000605264819,Rederi AB Ballerina,1
14010000605264903,Rederi AB Ballerina,1
14010000605264945,Rederi AB Ballerina,1
14010000605264959,Rederi AB Ballerina,1
14010000605264987,Rederi AB Ballerina,1
14010000605265103,Rederi AB Ballerina,1
14010000605265120,Rederi AB Ballerina,1
14010000605265188,Rederi AB Ballerina,1
14010000605265205,Rederi AB Ballerina,1
14010000605265222,Rederi AB Ballerina,1
14010000605265827,Rederi AB Ballerina,1
14010000605265855,Rederi AB Ballerina,1
14010000605265897,Rederi AB Ballerina,1
14010000605266149,Rederi AB Ballerina,1
14010000605266251,Rederi AB Ballerina,1
14010000605266299,Rederi AB Ballerina,1
14010000605266311,Rederi AB Ballerina,1
14010000605264237,Rederi AB Ballerina,1
14010000605264497,Rederi AB Ballerina,1
14010000605264514,Rederi AB Ballerina,1
14010000605264531,Rederi AB Ballerina,1
14010000605264548,Rederi AB Ballerina,1
14010000605264727,Rederi AB Ballerina,1
14010000605264763,Rederi AB Ballerina,1
14010000605264861,Rederi AB Ballerina,1
14010000605264875,Rederi AB Ballerina,1
14010000605264889,Rederi AB Ballerina,1
14010000605264931,Rederi AB Ballerina,1
14010000605264973,Rederi AB Ballerina,1
14010000605265035,Rederi AB Ballerina,1
14010000605265069,Rederi AB Ballerina,1
14010000605265137,Rederi AB Ballerina,1
14010000605265154,Rederi AB Ballerina,1
14010000605265757,Rederi AB Ballerina,1
14010000605265771,Rederi AB Ballerina,1
14010000605265799,Rederi AB Ballerina,1
14010000605265841,Rederi AB Ballerina,1
14010000605265928,Rederi AB Ballerina,1
14010000605265979,Rederi AB Ballerina,1
14010000605266064,Rederi AB Ballerina,1
14010000605266166,Rederi AB Ballerina,1
14010000605266200,Rederi AB Ballerina,1
14010000605266275,Rederi AB Ballerina,1
14010000605266328,Rederi AB Ballerina,1
14010000605266345,Rederi AB Ballerina,1
14010000605266362,Rederi AB Ballerina,1
14010000605264271,Rederi AB Ballerina,1
14010000605264288,Rederi AB Ballerina,1
14010000605264582,Rederi AB Ballerina,1
14010000605264691,Rederi AB Ballerina,1
14010000605264703,Rederi AB Ballerina,1
14010000605264805,Rederi AB Ballerina,1
14010000605264917,Rederi AB Ballerina,1
14010000605265001,Rederi AB Ballerina,1
14010000605265171,Rederi AB Ballerina,1
14010000605265785,Rederi AB Ballerina,1
14010000605265869,Rederi AB Ballerina,1
14010000605265883,Rederi AB Ballerina,1
14010000605265945,Rederi AB Ballerina,1
14010000605265962,Rederi AB Ballerina,1
14010000605266013,Rederi AB Ballerina,1
14010000605266115,Rederi AB Ballerina,1
14010000605266132,Rederi AB Ballerina,1
14010000605266217,Rederi AB Ballerina,1
14010000624799212,Rederi AB Ballerina,1
14010000624799247,Rederi AB Ballerina,1
14010000621701297,Rederi AB Ballerina,1
14010000621701314,Rederi AB Ballerina,1
14010000621701266,Rederi AB Ballerina,1
14010000629870526,Rederi AB Ballerina,1
14010000629870572,Rederi AB Ballerina,1
14010000621701280,Rederi AB Ballerina,1
14010000629870547,Rederi AB Ballerina,1
14010000591896744,Rederi AB Ballerina,1
14010000591896938,Rederi AB Ballerina,1
14010000591896992,Rederi AB Ballerina,1
14010000591897010,Rederi AB Ballerina,1
14010000591896764,Rederi AB Ballerina,1
14010000591896784,Rederi AB Ballerina,1
14010000591896844,Rederi AB Ballerina,1
14010000591896864,Rederi AB Ballerina,1
14010000591896724,Rederi AB Ballerina,1
14010000591896884,Rederi AB Ballerina,1
14010000591896904,Rederi AB Ballerina,1
14010000591896924,Rederi AB Ballerina,1
14010000591896956,Rederi AB Ballerina,1
14010000591897046,Rederi AB Ballerina,1
14010000591896664,Rederi AB Ballerina,1
14010000591896684,Rederi AB Ballerina,1
14010000591896704,Rederi AB Ballerina,1
14010000591896804,Rederi AB Ballerina,1
14010000591896824,Rederi AB Ballerina,1
14010000591896974,Rederi AB Ballerina,1
14010000591897028,Rederi AB Ballerina,1
14010000591897064,Rederi AB Ballerina,1
14010000574250165,Rederi AB Ballerina,1
14010000574250089,Rederi AB Ballerina,1
14010000574250105,Rederi AB Ballerina,1
14010000574250137,Rederi AB Ballerina,1
14010000574250179,Rederi AB Ballerina,1
14010000574250119,Rederi AB Ballerina,1
14010000574250075,Rederi AB Ballerina,1
14010000574250151,Rederi AB Ballerina,1
14010000605264407,Rederi AB Ballerina,1
14010000605264424,Rederi AB Ballerina,1
14010000605264458,Rederi AB Ballerina,1
14010000605264373,Rederi AB Ballerina,1
14010000605264390,Rederi AB Ballerina,1
14010000605264339,Rederi AB Ballerina,1
14010000605264356,Rederi AB Ballerina,1
14010000605264441,Rederi AB Ballerina,1
14010000605264475,Rederi AB Ballerina,1
14010000608369749,Rederi AB Ballerina,1
14010000608369766,Rederi AB Ballerina,1
14010000608369783,Rederi AB Ballerina,1
14010000608369834,Rederi AB Ballerina,1
14010000608369953,Rederi AB Ballerina,1
14010000608369970,Rederi AB Ballerina,1
14010000608369732,Rederi AB Ballerina,1
14010000608369851,Rederi AB Ballerina,1
14010000608369885,Rederi AB Ballerina,1
14010000608369902,Rederi AB Ballerina,1
14010000608369919,Rederi AB Ballerina,1
14010000608369936,Rederi AB Ballerina,1
14010000608370072,Rederi AB Ballerina,1
14010000608369681,Rederi AB Ballerina,1
14010000608369817,Rederi AB Ballerina,1
14010000608369987,Rederi AB Ballerina,1
14010000608370021,Rederi AB Ballerina,1
14010000608370055,Rederi AB Ballerina,1
14010000608369698,Rederi AB Ballerina,1
14010000608369715,Rederi AB Ballerina,1
14010000608369868,Rederi AB Ballerina,1
14010000608370004,Rederi AB Ballerina,1
14010000608370038,Rederi AB Ballerina,1
14010000562287330,Rederi AB Ballerina,1
14010000562637814,Rederi AB Ballerina,1
14010000562287416,Rederi AB Ballerina,1
14010000562637534,Rederi AB Ballerina,1
14010000562637572,Rederi AB Ballerina,1
14010000562637738,Rederi AB Ballerina,1
14010000562637795,Rederi AB Ballerina,1
14010000567076127,Rederi AB Ballerina,1
14010000567076243,Rederi AB Ballerina,1
14010000567076108,Rederi AB Ballerina,1
14010000567076030,Rederi AB Ballerina,1
14010000567076089,Rederi AB Ballerina,1
14010000567076146,Rederi AB Ballerina,1
14010000567076210,Rederi AB Ballerina,1
14010000567076262,Rederi AB Ballerina,1
14010000562287398,Rederi AB Ballerina,1
14010000562637553,Rederi AB Ballerina,1
14010000567076049,Rederi AB Ballerina,1
14010000567076165,Rederi AB Ballerina,1
14010000567076191,Rederi AB Ballerina,1
14010000624798962,Rederi AB Ballerina,1
14010000624798986,Rederi AB Ballerina,1
14010000624799010,Rederi AB Ballerina,1
14010000624799270,Rederi AB Ballerina,1
14010000624799282,Rederi AB Ballerina,1
14010000624799294,Rederi AB Ballerina,1
14010000624799449,Rederi AB Ballerina,1
14010000624799466,Rederi AB Ballerina,1
14010000624799592,Rederi AB Ballerina,1
14010000624799022,Rederi AB Ballerina,1
14010000624799073,Rederi AB Ballerina,1
14010000624799318,Rederi AB Ballerina,1
14010000624799330,Rederi AB Ballerina,1
14010000624799364,Rederi AB Ballerina,1
14010000624799517,Rederi AB Ballerina,1
14010000624799551,Rederi AB Ballerina,1
14010000624799613,Rederi AB Ballerina,1
14010000624799664,Rederi AB Ballerina,1
14010000624799696,Rederi AB Ballerina,1
14010000624798998,Rederi AB Ballerina,1
14010000624799035,Rederi AB Ballerina,1
14010000624799306,Rederi AB Ballerina,1
14010000624799347,Rederi AB Ballerina,1
14010000624799381,Rederi AB Ballerina,1
14010000624799398,Rederi AB Ballerina,1
14010000624799500,Rederi AB Ballerina,1
14010000624799534,Rederi AB Ballerina,1
14010000624799575,Rederi AB Ballerina,1
14010000624799647,Rederi AB Ballerina,1
14010000624798973,Rederi AB Ballerina,1
14010000624799048,Rederi AB Ballerina,1
14010000624799061,Rederi AB Ballerina,1
14010000624799415,Rederi AB Ballerina,1
14010000624799432,Rederi AB Ballerina,1
14010000624799483,Rederi AB Ballerina,1
14010000624799630,Rederi AB Ballerina,1
14010000624799681,Rederi AB Ballerina,1
14010000629867605,Rederi AB Ballerina,1
14010000629870354,Rederi AB Ballerina,1
14010000629870650,Rederi AB Ballerina,1
14010000629870711,Rederi AB Ballerina,1
14010000629870218,Rederi AB Ballerina,1
14010000629870269,Rederi AB Ballerina,1
14010000629870320,Rederi AB Ballerina,1
14010000629870428,Rederi AB Ballerina,1
14010000629870609,Rederi AB Ballerina,1
14010000629870252,Rederi AB Ballerina,1
14010000629870286,Rederi AB Ballerina,1
14010000629870337,Rederi AB Ballerina,1
14010000629870626,Rederi AB Ballerina,1
14010000629870235,Rederi AB Ballerina,1
14010000629870303,Rederi AB Ballerina,1
14010000629870588,Rederi AB Ballerina,1
14010000629870669,Rederi AB Ballerina,1
14010000629870687,Rederi AB Ballerina,1
14010000618464151,Djurgårdens färjetrafik AB,1
14010000618464173,Djurgårdens färjetrafik AB,1
14010000618464228,Djurgårdens färjetrafik AB,1
14010000618464294,Djurgårdens färjetrafik AB,1
14010000618464327,Djurgårdens färjetrafik AB,1
14010000618464338,Djurgårdens färjetrafik AB,1
14010000618464360,Djurgårdens färjetrafik AB,1
14010000618464382,Djurgårdens färjetrafik AB,1
14010000618464404,Djurgårdens färjetrafik AB,1
14010000618464492,Djurgårdens färjetrafik AB,1
14010000618464503,Djurgårdens färjetrafik AB,1
14010000618464514,Djurgårdens färjetrafik AB,1
14010000618464129,Djurgårdens färjetrafik AB,1
14010000618464184,Djurgårdens färjetrafik AB,1
14010000618464217,Djurgårdens färjetrafik AB,1
14010000618464250,Djurgårdens färjetrafik AB,1
14010000618464283,Djurgårdens färjetrafik AB,1
14010000618464349,Djurgårdens färjetrafik AB,1
14010000618464415,Djurgårdens färjetrafik AB,1
14010000618464448,Djurgårdens färjetrafik AB,1
14010000618464459,Djurgårdens färjetrafik AB,1
14010000618464525,Djurgårdens färjetrafik AB,1
14010000618464580,Djurgårdens färjetrafik AB,1
14010000618465440,Djurgårdens färjetrafik AB,1
14010000618465472,Djurgårdens färjetrafik AB,1
14010000618464162,Djurgårdens färjetrafik AB,1
14010000618464195,Djurgårdens färjetrafik AB,1
14010000618464206,Djurgårdens färjetrafik AB,1
14010000618464316,Djurgårdens färjetrafik AB,1
14010000618464371,Djurgårdens färjetrafik AB,1
14010000618464393,Djurgårdens färjetrafik AB,1
14010000618464437,Djurgårdens färjetrafik AB,1
14010000618464470,Djurgårdens färjetrafik AB,1
14010000618464481,Djurgårdens färjetrafik AB,1
14010000618464536,Djurgårdens färjetrafik AB,1
14010000618464547,Djurgårdens färjetrafik AB,1
14010000618464140,Djurgårdens färjetrafik AB,1
