stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022001052076001,Lyckostigen,59.622574,17.836514,0,9021001052076000,
9022001052076002,Lyckostigen,59.622751,17.836136,0,9021001052076000,
9022001052078001,Tingvallaskolan,59.624825,17.829755,0,9021001052078000,
9022001052078002,Tingvallaskolan,59.624976,17.829488,0,9021001052078000,
9022001052084001,Saturnusringen,59.611915,17.811497,0,9021001052084000,
9022001052084002,Saturnusringen,59.612114,17.811284,0,9021001052084000,
9022001052093001,Valsta centrum,59.614610,17.828086,0,9021001052093000,
9022001052093002,Valsta centrum,59.614940,17.826954,0,9021001052093000,
9022001052096001,Lokegatan,59.615897,17.822834,0,9021001052096000,
9022001052096002,Lokegatan,59.615320,17.824701,0,9021001052096000,
9022001052098001,Lindvägen,59.632808,17.837944,0,9021001052098000,
9022001052098002,Lindvägen,59.632921,17.838041,0,9021001052098000,
9022001052100001,Rymdgatan,59.611875,17.821163,0,9021001052100000,
9022001052100002,Rymdgatan,59.612037,17.821325,0,9021001052100000,
9022001052102001,Tellusgatan,59.609516,17.817566,0,9021001052102000,
9022001052102002,Tellusgatan,59.609261,17.818812,0,9021001052102000,
9022001052104001,Siriusgatan,59.614934,17.820261,0,9021001052104000,
9022001052104002,Siriusgatan,59.614728,17.820430,0,9021001052104000,
9022001052111001,Blåbärsvägen,59.638395,17.844617,0,9021001052111000,
9022001052111002,Blåbärsvägen,59.639000,17.846126,0,9021001052111000,
9022001052113001,Ensta,59.652086,17.855702,0,9021001052113000,
9022001052113002,Ensta,59.652161,17.855494,0,9021001052113000,
9022001052122001,Märstagaraget,59.628921,17.875121,0,9021001052122000,
9022001052122002,Märstagaraget,59.629426,17.874922,0,9021001052122000,
9022001052130001,Ekilla gård södra,59.626986,17.824035,0,9021001052130000,
9022001052130002,Ekilla gård södra,59.627194,17.824048,0,9021001052130000,
9022001052131001,Stora Sjudargården,59.617753,17.689184,0,9021001052131000,
9022001052131002,Stora Sjudargården,59.617604,17.689494,0,9021001052131000,
9022001052132001,Doktorsgården,59.614977,17.714119,0,9021001052132000,
9022001052132002,Doktorsgården,59.615051,17.713999,0,9021001052132000,
9022001052134001,Sigtunastiftelsen,59.614526,17.711135,0,9021001052134000,
9022001052134002,Sigtunastiftelsen,59.614735,17.710350,0,9021001052134000,
9022001052136001,Läroverket,59.614170,17.702497,0,9021001052136000,
9022001052136002,Läroverket,59.614243,17.702275,0,9021001052136000,
9022001052138001,Sigtuna folkhögskola,59.614975,17.698349,0,9021001052138000,
9022001052138002,Sigtuna folkhögskola,59.615086,17.698154,0,9021001052138000,
9022001052140001,Lilla Sjudargården,59.616525,17.693421,0,9021001052140000,
9022001052140002,Lilla Sjudargården,59.616548,17.694290,0,9021001052140000,
9022001052144001,Märstadal,59.619163,17.850846,0,9021001052144000,
9022001052144002,Märstadal,59.619734,17.851511,0,9021001052144000,
9022001052170001,Häggviksskolan,59.449231,17.937668,0,9021001052170000,
9022001052171001,Nytorp,59.548527,17.896914,0,9021001052171000,
9022001052171002,Nytorp,59.547838,17.897240,0,9021001052171000,
9022001052173001,Vallstanäs södra,59.570350,17.895024,0,9021001052173000,
9022001052173002,Vallstanäs södra,59.569568,17.894153,0,9021001052173000,
9022001052175001,Vallstanäs norra,59.574093,17.895755,0,9021001052175000,
9022001052175002,Vallstanäs norra,59.574000,17.895524,0,9021001052175000,
9022001052177001,Strömmens väg,59.579510,17.898232,0,9021001052177000,
9022001052177002,Strömmens väg,59.580007,17.898015,0,9021001052177000,
9022001052179001,Rosersbergs villastad,59.584457,17.897141,0,9021001052179000,
9022001052179002,Rosersbergs villastad,59.583008,17.897370,0,9021001052179000,
9022001052181001,Rosersbergs station,59.583737,17.881994,0,9021001052181000,
9022001052181002,Rosersbergs station,59.583266,17.882195,0,9021001052181000,
9022001052183001,Rosersbergs stationsväg,59.590668,17.891117,0,9021001052183000,
9022001052183002,Rosersbergs stationsväg,59.590671,17.890956,0,9021001052183000,
9022001052185001,Norrsunda kyrka,59.593908,17.889510,0,9021001052185000,
9022001052185002,Norrsunda kyrka,59.592483,17.890450,0,9021001052185000,
9022001052187001,Söderby,59.604662,17.881779,0,9021001052187000,
9022001052187002,Söderby,59.604702,17.881551,0,9021001052187000,
9022001052189001,Gustavsborg,59.609596,17.870761,0,9021001052189000,
9022001052189002,Gustavsborg,59.609809,17.869758,0,9021001052189000,
9022001052193001,Lindskrog,59.647274,17.964199,0,9021001052193000,
9022001052193002,Lindskrog,59.647285,17.964625,0,9021001052193000,OLD
9022001052193003,Lindskrog,59.648893,17.969587,0,9021001052193000,
9022001052193004,Lindskrog,59.649340,17.967986,0,9021001052193000,
9022001052211001,Nyberg,59.693717,17.996052,0,9021001052211000,
9022001052211002,Nyberg,59.692796,17.996898,0,9021001052211000,
9022001052213001,Nederäng,59.691178,18.005034,0,9021001052213000,
9022001052213002,Nederäng,59.691106,18.005029,0,9021001052213000,
9022001052215001,Örby gård,59.687308,18.023162,0,9021001052215000,
9022001052215002,Örby gård,59.687298,18.023215,0,9021001052215000,
9022001052217001,Herresta,59.686231,18.041993,0,9021001052217000,
9022001052217002,Herresta,59.686560,18.042400,0,9021001052217000,
9022001052223001,Skepptuna bygdegård,59.706671,18.109565,0,9021001052223000,
9022001052223002,Skepptuna bygdegård,59.706572,18.109159,0,9021001052223000,
9022001052225001,Östa,59.708336,18.099531,0,9021001052225000,
9022001052225002,Östa,59.708375,18.099446,0,9021001052225000,
9022001052227001,Skepptuna kyrka,59.709752,18.093036,0,9021001052227000,
9022001052227002,Skepptuna kyrka,59.709788,18.093037,0,9021001052227000,
9022001052229001,Vålsta gård,59.715019,18.077236,0,9021001052229000,
9022001052229002,Vålsta gård,59.715076,18.077063,0,9021001052229000,
9022001052231001,Ånsta,59.719434,18.062336,0,9021001052231000,
9022001052231002,Ånsta,59.719707,18.061056,0,9021001052231000,
9022001052233001,Lilla Sanda,59.720529,18.056081,0,9021001052233000,
9022001052233002,Lilla Sanda,59.720289,18.054892,0,9021001052233000,
9022001052233003,Lilla Sanda,59.720979,18.054938,0,9021001052233000,
9022001052235001,Borresta,59.711003,18.051816,0,9021001052235000,
9022001052235002,Borresta,59.710335,18.050971,0,9021001052235000,
9022001052237001,Ljusdal,59.702048,18.043540,0,9021001052237000,
9022001052237002,Ljusdal,59.702534,18.043484,0,9021001052237000,
9022001052239001,Vasa,59.693895,18.045074,0,9021001052239000,
9022001052239002,Vasa,59.693127,18.044863,0,9021001052239000,
9022001052241001,Gnistan,59.652415,18.020983,0,9021001052241000,
9022001052241002,Gnistan,59.652866,18.019291,0,9021001052241000,
9022001052243001,Fridhem,59.653194,18.009413,0,9021001052243000,
9022001052243002,Fridhem,59.652942,18.007286,0,9021001052243000,
9022001052245001,Ösby,59.651693,18.000373,0,9021001052245000,
9022001052245002,Ösby,59.651472,17.998531,0,9021001052245000,
9022001052247001,Altuna,59.650312,17.992229,0,9021001052247000,
9022001052247002,Altuna,59.650076,17.990227,0,9021001052247000,
9022001052257001,Skoby norra,59.604402,17.911029,0,9021001052257000,
9022001052257002,Skoby norra,59.605055,17.911141,0,9021001052257000,
9022001052259003,Åshusby gård,59.594359,17.903471,0,9021001052259000,
9022001052259004,Åshusby gård,59.593393,17.903752,0,9021001052259000,
9022001052263001,Skoby södra,59.600792,17.908730,0,9021001052263000,
9022001052263002,Skoby södra,59.601519,17.909413,0,9021001052263000,
9022001052265001,Vallstanäsvägen,59.583649,17.893745,0,9021001052265000,
9022001052265002,Vallstanäsvägen,59.583660,17.894153,0,9021001052265000,
9022001052268001,Råbergsskolan,59.579558,17.889066,0,9021001052268000,
9022001052271001,Centralskolan,59.623272,17.850953,0,9021001052271000,
9022001052271002,Centralskolan,59.623132,17.851177,0,9021001052271000,
9022001052273001,Ekillaskolan,59.625440,17.846827,0,9021001052273000,
9022001052274001,Lisselby,59.703307,18.113457,0,9021001052274000,
9022001052274002,Lisselby,59.703260,18.113542,0,9021001052274000,
9022001052276001,Altuna gård,59.648779,17.980190,0,9021001052276000,
9022001052276002,Altuna gård,59.648738,17.979389,0,9021001052276000,
9022001052278001,Sandhamra,59.711661,18.086073,0,9021001052278000,
9022001052278002,Sandhamra,59.711029,18.086968,0,9021001052278000,
9022001052281001,Skånela skola,59.580677,17.956956,0,9021001052281000,
9022001052281002,Skånela skola,59.580616,17.956899,0,9021001052281000,
9022001052283001,Skånela kyrka,59.581581,17.951634,0,9021001052283000,
9022001052283002,Skånela kyrka,59.581801,17.949273,0,9021001052283000,
9022001052285001,Ekeby kvarn,59.587002,17.939743,0,9021001052285000,
9022001052285002,Ekeby kvarn,59.587655,17.938261,0,9021001052285000,
9022001052287001,Karl Johans skola,59.590424,17.929157,0,9021001052287000,
9022001052287002,Karl Johans skola,59.590257,17.928933,0,9021001052287000,
9022001052291001,Runsten,59.588883,17.917354,0,9021001052291000,
9022001052291002,Runsten,59.588857,17.917317,0,9021001052291000,
9022001052293001,Go-kartbanan,59.564800,17.961446,0,9021001052293000,
9022001052293002,Go-kartbanan,59.565046,17.961816,0,9021001052293000,
9022001052296001,Rosersbergs centrum,59.582647,17.887807,0,9021001052296000,
9022001052296002,Rosersbergs centrum,59.582652,17.887557,0,9021001052296000,
9022001052298001,Antuna,59.487417,17.917936,0,9021001052298000,
9022001052298002,Antuna,59.489371,17.918182,0,9021001052298000,
9022001052301001,Bagartorp,59.377383,17.998428,0,9021001052301000,
9022001052301002,Bagartorp,59.377555,17.996854,0,9021001052301000,
9022001052316001,Silverdalsskolan,59.403346,17.980315,0,9021001052316000,
9022001052316002,Silverdalsskolan,59.403475,17.980286,0,9021001052316000,
9022001052320001,Wesströms väg,59.486428,17.931839,0,9021001052320000,
9022001052320002,Wesströms väg,59.487041,17.931565,0,9021001052320000,
9022001052322001,Sörentorp,59.395291,17.986307,0,9021001052322000,
9022001052322002,Sörentorp,59.395805,17.986400,0,9021001052322000,
9022001052326001,Silverdals kapell,59.406081,17.976396,0,9021001052326000,
9022001052326002,Silverdals kapell,59.406337,17.976185,0,9021001052326000,
9022001052330001,Manhemsvägen,59.419128,17.959626,0,9021001052330000,
9022001052330002,Manhemsvägen,59.418866,17.959899,0,9021001052330000,
9022001052332001,Lillhersbyvägen,59.422794,17.955318,0,9021001052332000,
9022001052332002,Lillhersbyvägen,59.421830,17.956774,0,9021001052332000,
9022001052336001,Lövsäter,59.586883,17.895362,0,9021001052336000,
9022001052336002,Lövsäter,59.587538,17.894782,0,9021001052336000,
9022001052340001,Edsbacka,59.441991,17.949251,0,9021001052340000,
9022001052340002,Edsbacka,59.442141,17.949278,0,9021001052340000,
9022001052342001,Djupdalsvägen,59.444278,17.945191,0,9021001052342000,
9022001052342002,Djupdalsvägen,59.444649,17.945162,0,9021001052342000,
9022001052344001,Edsbergsskolan,59.443893,17.964797,0,9021001052344000,
9022001052344002,Edsbergsskolan,59.444127,17.963448,0,9021001052344000,
9022001052346001,Edsbergs sportfält,59.448442,17.970139,0,9021001052346000,
9022001052346002,Edsbergs sportfält,59.448530,17.970396,0,9021001052346000,
9022001052347001,Kruthornsvägen,59.445531,17.973301,0,9021001052347000,
9022001052347002,Kruthornsvägen,59.445711,17.974817,0,9021001052347000,
9022001052348001,Edsbergs centrum,59.445070,17.968354,0,9021001052348000,
9022001052348002,Edsbergs centrum,59.444969,17.968550,0,9021001052348000,
9022001052350001,Vibyåsen,59.458813,17.888616,0,9021001052350000,
9022001052350002,Vibyåsen,59.459052,17.887714,0,9021001052350000,
9022001052352001,Stenkullevägen,59.461838,17.887515,0,9021001052352000,
9022001052352002,Stenkullevägen,59.461947,17.888033,0,9021001052352000,
9022001052354001,Lantgårdsvägen,59.461754,17.895077,0,9021001052354000,
9022001052354002,Lantgårdsvägen,59.461688,17.893539,0,9021001052354000,
9022001052356001,Pukvägen,59.460074,17.900178,0,9021001052356000,
9022001052356002,Pukvägen,59.460959,17.899809,0,9021001052356000,
9022001052372001,Rådanvägen,59.398279,17.983330,0,9021001052372000,
9022001052372002,Rådanvägen,59.399029,17.982556,0,9021001052372000,
9022001052375001,Häggviksleden,59.440451,17.930792,0,9021001052375000,
9022001052375002,Häggviksleden,59.441067,17.931026,0,9021001052375000,
9022001052377001,Häggvik södra,59.438902,17.934515,0,9021001052377000,
9022001052377002,Häggvik södra,59.440028,17.932658,0,9021001052377000,
9022001052380001,Södersätra,59.457587,17.978623,0,9021001052380000,1
9022001052437001,Hammarbacken,59.444352,17.924524,0,9021001052437000,
9022001052444001,Mossvägen,59.437482,17.930124,0,9021001052444000,
9022001052444002,Mossvägen,59.435800,17.930687,0,9021001052444000,
9022001052450001,Timmervägen,59.428306,17.936194,0,9021001052450000,
9022001052450002,Timmervägen,59.428167,17.936467,0,9021001052450000,
9022001052583001,Malmvägen,59.430053,17.940287,0,9021001052583000,
9022001052583002,Malmvägen,59.431584,17.939978,0,9021001052583000,
9022001052583003,Malmvägen,59.429983,17.941306,0,9021001052583000,
9022001052583004,Malmvägen,59.430067,17.941063,0,9021001052583000,
9022001052585001,Tistelvägen,59.429682,17.935522,0,9021001052585000,
9022001052585002,Tistelvägen,59.429676,17.935973,0,9021001052585000,
9022001052586001,Knistavägen,59.434760,17.931104,0,9021001052586000,
9022001052589001,Kuskvägen,59.437026,17.932793,0,9021001052589000,
9022001052591001,Stinsen,59.435838,17.937008,0,9021001052591000,
9022001052591002,Stinsen,59.436535,17.935770,0,9021001052591000,
9022001052593001,Stålvägen,59.433951,17.938576,0,9021001052593000,
9022001052622001,Kungsvägen,59.426609,17.956253,0,9021001052622000,
9022001052622002,Kungsvägen,59.425939,17.956241,0,9021001052622000,
9022001052624001,Dammvägen,59.426098,17.959703,0,9021001052624000,
9022001052624002,Dammvägen,59.425694,17.960736,0,9021001052624000,
9022001052626001,Lillhersby,59.424041,17.963648,0,9021001052626000,
9022001052626002,Lillhersby,59.423866,17.963775,0,9021001052626000,
9022001052628001,Idunvägen,59.421723,17.967374,0,9021001052628000,
9022001052628002,Idunvägen,59.421973,17.966949,0,9021001052628000,
9022001052630001,Barrvägen,59.419394,17.973004,0,9021001052630000,
9022001052630002,Barrvägen,59.419190,17.973397,0,9021001052630000,
9022001052632001,Drotsvägen,59.418189,17.976345,0,9021001052632000,
9022001052632002,Drotsvägen,59.418070,17.976514,0,9021001052632000,
9022001052634001,Oxelvägen,59.417252,17.978717,0,9021001052634000,
9022001052634002,Oxelvägen,59.417114,17.978919,0,9021001052634000,
9022001052636001,Sportvägen,59.415154,17.982300,0,9021001052636000,
9022001052636002,Sportvägen,59.415146,17.982229,0,9021001052636000,
9022001052638001,Harvägen,59.412794,17.980052,0,9021001052638000,
9022001052638002,Harvägen,59.412721,17.979791,0,9021001052638000,
9022001052640001,Stråkvägen,59.411746,17.973396,0,9021001052640000,
9022001052640002,Stråkvägen,59.411584,17.973273,0,9021001052640000,
9022001052642001,Vibyvägen,59.460505,17.920244,0,9021001052642000,
9022001052703001,Sollentuna sjukhus,59.431089,17.953765,0,9021001052703000,
9022001052705001,Simhallen,59.442295,17.953788,0,9021001052705000,
9022001052706001,Turebergsmottagningen,59.430812,17.953166,0,9021001052706000,
9022001052707001,Edsberg,59.447162,17.966317,0,9021001052707000,
9022001052709001,Tingsvägen,59.428830,17.947506,0,9021001052709000,
9022001052710001,Minervahemmet,59.447366,17.936934,0,9021001052710000,
9022001052711001,Malmgården,59.426827,17.944789,0,9021001052711000,
9022001052821001,Trollvägen,59.427798,17.932620,0,9021001052821000,
9022001052821002,Trollvägen,59.427321,17.932081,0,9021001052821000,
9022001052823001,Ryavägen,59.426246,17.927605,0,9021001052823000,
9022001052823002,Ryavägen,59.426170,17.927731,0,9021001052823000,
9022001052825001,Norrängsvägen,59.423771,17.930693,0,9021001052825000,
9022001052825002,Norrängsvägen,59.423946,17.930580,0,9021001052825000,
9022001052827001,Sunnebovägen,59.420909,17.933879,0,9021001052827000,
9022001052827002,Sunnebovägen,59.421490,17.933457,0,9021001052827000,
9022001052829001,Töjnavägen,59.419648,17.936319,0,9021001052829000,
9022001052829002,Töjnavägen,59.419713,17.936200,0,9021001052829000,
9022001052831001,Lillebovägen,59.418368,17.942670,0,9021001052831000,
9022001052831002,Lillebovägen,59.418717,17.941617,0,9021001052831000,
9022001052833001,Poppelvägen,59.418029,17.945802,0,9021001052833000,
9022001052833002,Poppelvägen,59.418014,17.945643,0,9021001052833000,
9022001052839001,Åkervägen,59.415881,17.957941,0,9021001052839000,
9022001052839002,Åkervägen,59.415884,17.958014,0,9021001052839000,
9022001052841001,Turebergs allé,59.431446,17.941900,0,9021001052841000,
9022001052841002,Turebergs allé,59.431405,17.942136,0,9021001052841000,
9022001052994001,Rotebro station östra,59.477059,17.914513,0,9021001052994000,A
9022001052994002,Rotebro station östra,59.476737,17.914838,0,9021001052994000,B
9022001052994003,Rotebro station östra,59.476907,17.914412,0,9021001052994000,C
9022001052994005,Rotebro station östra,59.477422,17.914100,0,9021001052994000,H
9022001052994006,Rotebro station östra,59.477231,17.914282,0,9021001052994000,G
9022001052994007,Rotebro station östra,59.476930,17.914546,0,9021001052994000,F
9022001054009001,Kungsängens station,59.477709,17.750194,0,9021001054009000,D
9022001054009002,Kungsängens station,59.477697,17.751236,0,9021001054009000,A
9022001054009003,Kungsängens station,59.477583,17.750240,0,9021001054009000,C
9022001054009004,Kungsängens station,59.477599,17.750964,0,9021001054009000,B
9022001054009005,Kungsängens station,59.477493,17.750690,0,9021001054009000,E
9022001054009006,Kungsängens station,59.476974,17.748352,0,9021001054009000,
9022001054010001,Önsta allé,59.524474,17.622773,0,9021001054010000,
9022001054010002,Önsta allé,59.524406,17.622383,0,9021001054010000,
9022001054012001,Kvista,59.513493,17.615425,0,9021001054012000,
9022001054012002,Kvista,59.513308,17.615275,0,9021001054012000,
9022001054015001,Låssa kyrka,59.507796,17.569893,0,9021001054015000,
9022001054022001,Bro station,59.511643,17.636028,0,9021001054022000,A
9022001054022002,Bro station,59.511429,17.636903,0,9021001054022000,B
9022001054022003,Bro station,59.511430,17.637201,0,9021001054022000,C
9022001054024001,Lantmätarvägen,59.509533,17.648824,0,9021001054024000,
9022001054024002,Lantmätarvägen,59.509561,17.649278,0,9021001054024000,
9022001054026001,Fjärilsstigen,59.511059,17.655159,0,9021001054026000,
9022001054026002,Fjärilsstigen,59.511977,17.655985,0,9021001054026000,
9022001054028001,Vallmostigen,59.513719,17.656051,0,9021001054028000,
9022001054028002,Vallmostigen,59.513814,17.656235,0,9021001054028000,
9022001054030001,Rosenlundsvägen,59.517937,17.657178,0,9021001054030000,
9022001054030002,Rosenlundsvägen,59.518066,17.657471,0,9021001054030000,
9022001054032001,Finnsta,59.518086,17.652968,0,9021001054032000,
9022001054381001,Vibystigen,59.510838,17.746955,0,9021001054381000,
9022001054381002,Vibystigen,59.510428,17.746505,0,9021001054381000,
9022001054385001,Effektvägen,59.506821,17.733331,0,9021001054385000,
9022001054385002,Effektvägen,59.506403,17.733926,0,9021001054385000,
9022001054431001,Domkraftsvägen,59.523085,17.624931,0,9021001054431000,
9022001054431002,Domkraftsvägen,59.523085,17.624931,0,9021001054431000,
9022001054438001,Klövtorpsvägen,59.527155,17.630523,0,9021001054438000,
9022001054839001,Verkstaden,59.529401,17.758816,0,9021001054839000,
9022001054839002,Verkstaden,59.529450,17.758783,0,9021001054839000,
9022001054841001,Fornsta,59.525258,17.752289,0,9021001054841000,
9022001054841002,Fornsta,59.524641,17.752766,0,9021001054841000,
9022001054843001,Svedden,59.526543,17.753043,0,9021001054843000,
9022001054843002,Svedden,59.526480,17.752678,0,9021001054843000,
9022001054845001,Granliden,59.531636,17.762225,0,9021001054845000,
9022001054845002,Granliden,59.531666,17.762189,0,9021001054845000,
9022001054847001,Västra Ryds kyrka,59.533870,17.766850,0,9021001054847000,
9022001054847002,Västra Ryds kyrka,59.534275,17.765356,0,9021001054847000,
9022001054849001,Sundby,59.537706,17.773281,0,9021001054849000,
9022001054849002,Sundby,59.537110,17.773448,0,9021001054849000,
9022001054851001,Stålboda,59.544246,17.751661,0,9021001054851000,
9022001054851002,Stålboda,59.544183,17.751706,0,9021001054851000,
9022001054853001,Tranbygge,59.549623,17.736393,0,9021001054853000,
9022001054853002,Tranbygge,59.549103,17.736871,0,9021001054853000,
9022001054855001,Stentorp,59.558476,17.717989,0,9021001054855000,
9022001054855002,Stentorp,59.558368,17.718121,0,9021001054855000,
9022001054857001,Lövsta gård,59.564305,17.701743,0,9021001054857000,
9022001054857002,Lövsta gård,59.564248,17.702081,0,9021001054857000,
9022001054861001,Lövstapark,59.573006,17.683765,0,9021001054861000,
9022001054861002,Lövstapark,59.573050,17.683668,0,9021001054861000,
9022001054863001,Mariedal,59.575415,17.679794,0,9021001054863000,
9022001054863002,Mariedal,59.575406,17.679619,0,9021001054863000,
9022001054865001,Kyrkeby torp,59.581343,17.673388,0,9021001054865000,
9022001054865002,Kyrkeby torp,59.581368,17.673214,0,9021001054865000,
9022001054867001,Svängsta,59.583616,17.669256,0,9021001054867000,
9022001054867002,Svängsta,59.582673,17.670976,0,9021001054867000,
9022001054869001,Håbo-Tibble kyrkby,59.586373,17.660440,0,9021001054869000,
9022001054869002,Håbo-Tibble kyrkby,59.586418,17.660039,0,9021001054869000,
9022001054871001,Bälby,59.588701,17.653919,0,9021001054871000,
9022001054871002,Bälby,59.587911,17.656248,0,9021001054871000,
9022001054874001,Gamla Brovägen,59.589236,17.651409,0,9021001054874000,
9022001054875001,Håbolund,59.591941,17.645693,0,9021001054875000,
9022001054875002,Håbolund,59.592086,17.645248,0,9021001054875000,
9022001054877001,Aske gård,59.594373,17.641034,0,9021001054877000,
9022001054877002,Aske gård,59.594063,17.641676,0,9021001054877000,
9022001054879001,Tjusta,59.597649,17.630471,0,9021001054879000,
9022001054879002,Tjusta,59.597536,17.630763,0,9021001054879000,
9022001054881001,Kvarnnibble,59.598799,17.624368,0,9021001054881000,
9022001054881002,Kvarnnibble,59.598745,17.624578,0,9021001054881000,
9022001054885001,Norränge,59.612332,17.605970,0,9021001054885000,
9022001054885002,Norränge,59.612505,17.605717,0,9021001054885000,
9022001054887001,Kålsta,59.625860,17.602888,0,9021001054887000,
9022001054887002,Kålsta,59.624683,17.603475,0,9021001054887000,
9022001054887003,Kålsta,59.625324,17.603976,0,9021001054887000,
9022001054889001,Erikssundsvägen,59.630667,17.599333,0,9021001054889000,
9022001054889002,Erikssundsvägen,59.630623,17.599259,0,9021001054889000,
9022001054955001,Killinge,59.600527,17.611017,0,9021001054955000,
9022001054955002,Killinge,59.601719,17.610595,0,9021001054955000,
9022001054955003,Killinge,59.601289,17.611194,0,9021001054955000,
9022001054961001,Håtuna kyrka,59.623412,17.609811,0,9021001054961000,
9022001054961002,Håtuna kyrka,59.623449,17.609811,0,9021001054961000,
9022001054964001,Kälkholmen,59.480100,17.564942,0,9021001054964000,
9022001054964002,Kälkholmen,59.480135,17.564979,0,9021001054964000,
9022001054997001,Lövhagen,59.590935,17.600794,0,9021001054997000,
9022001054997002,Lövhagen,59.590952,17.600935,0,9021001054997000,
9022001055001001,Ursvik,59.380163,17.953293,0,9021001055001000,
9022001055001002,Ursvik,59.379574,17.956454,0,9021001055001000,
9022001055003001,Rinkeby kvarn,59.382200,17.937085,0,9021001055003000,
9022001055003002,Rinkeby kvarn,59.381939,17.937104,0,9021001055003000,
9022001055010001,Flintlåsvägen,59.448631,17.967571,0,9021001055010000,
9022001055010002,Flintlåsvägen,59.448532,17.967149,0,9021001055010000,
9022001055011001,Riddersvik,59.381283,17.804273,0,9021001055011000,
9022001055011002,Riddersvik,59.381026,17.805093,0,9021001055011000,
9022001055015001,Lingonrisgränd,59.384961,17.799106,0,9021001055015000,
9022001055015002,Lingonrisgränd,59.385473,17.799498,0,9021001055015000,
9022001055017001,Kråkbärsgränd,59.386138,17.801916,0,9021001055017000,
9022001055017002,Kråkbärsgränd,59.386620,17.802956,0,9021001055017000,
9022001055019001,Barnhemsvägen,59.388068,17.803749,0,9021001055019000,
9022001055019002,Barnhemsvägen,59.388509,17.802983,0,9021001055019000,
9022001055021001,Odalgränd,59.390978,17.806373,0,9021001055021000,
9022001055021002,Odalgränd,59.390818,17.805255,0,9021001055021000,
9022001055023001,Backlöksvägen,59.390849,17.810323,0,9021001055023000,
9022001055023002,Backlöksvägen,59.390778,17.811074,0,9021001055023000,
9022001055025001,Knäckepilsgränd,59.389586,17.815995,0,9021001055025000,
9022001055025002,Knäckepilsgränd,59.389687,17.816970,0,9021001055025000,
9022001055030001,Backlura,59.392525,17.818405,0,9021001055030000,
9022001055030002,Backlura,59.391765,17.818331,0,9021001055030000,
9022001055032001,Norra Stäket,59.476805,17.804799,0,9021001055032000,
9022001055033001,Almarevägen,59.472804,17.804545,0,9021001055033000,
9022001055033002,Almarevägen,59.473511,17.804692,0,9021001055033000,
9022001055035001,Våråsgården,59.470297,17.801168,0,9021001055035000,
9022001055035002,Våråsgården,59.470427,17.801440,0,9021001055035000,
9022001055039001,Högforsgränd,59.387674,17.869109,0,9021001055039000,
9022001055039002,Högforsgränd,59.387683,17.869131,0,9021001055039000,
9022001055048001,Bergshamra gård,59.570572,17.968612,0,9021001055048000,
9022001055048002,Bergshamra gård,59.570540,17.968363,0,9021001055048000,
9022001055051001,Säby gård,59.423937,17.855161,0,9021001055051000,
9022001055051002,Säby gård,59.424748,17.854744,0,9021001055051000,
9022001055052001,Stensta gård,59.608819,17.979805,0,9021001055052000,
9022001055057001,Kista alléväg,59.406349,17.944590,0,9021001055057000,
9022001055057002,Kista alléväg,59.406437,17.944666,0,9021001055057000,
9022001055060001,Kistavägen,59.401051,17.954515,0,9021001055060000,
9022001055060002,Kistavägen,59.401016,17.955028,0,9021001055060000,
9022001055062001,Torshamnsgatan,59.407084,17.952722,0,9021001055062000,
9022001055062002,Torshamnsgatan,59.407153,17.952913,0,9021001055062000,
9022001055064001,Övre Bredgården,59.451406,17.832851,0,9021001055064000,
9022001055064002,Övre Bredgården,59.452025,17.831708,0,9021001055064000,
9022001055069001,Björkvägen,59.635893,17.837758,0,9021001055069000,
9022001055069002,Björkvägen,59.635882,17.837638,0,9021001055069000,
9022001055071001,Fasanvägen,59.629678,17.838752,0,9021001055071000,
9022001055071002,Fasanvägen,59.629725,17.838711,0,9021001055071000,
9022001055073001,Finnvids väg,59.516766,17.888254,0,9021001055073000,
9022001055073002,Finnvids väg,59.516961,17.888710,0,9021001055073000,
9022001055075001,Runby backar,59.524769,17.884233,0,9021001055075000,
9022001055075002,Runby backar,59.525019,17.884444,0,9021001055075000,
9022001055077001,Kimstaby,59.611823,17.988628,0,9021001055077000,
9022001055078001,Nedergården,59.593363,17.608343,0,9021001055078000,
9022001055078002,Nedergården,59.593330,17.608234,0,9021001055078000,
9022001055080001,Lunda,59.590318,17.595980,0,9021001055080000,
9022001055081001,Smidö,59.475619,17.560315,0,9021001055081000,
9022001055082001,Skogsbo,59.589883,17.593071,0,9021001055082000,
9022001055085001,Herrestavägen,59.415873,17.861013,0,9021001055085000,
9022001055085002,Herrestavägen,59.415426,17.860925,0,9021001055085000,
9022001055087001,Stora torget,59.413606,17.864585,0,9021001055087000,
9022001055087002,Stora torget,59.413803,17.864741,0,9021001055087000,
9022001055087003,Stora torget,59.413279,17.865838,0,9021001055087000,
9022001055087004,Stora torget,59.413317,17.865753,0,9021001055087000,
9022001055090001,Predikantvägen,59.412675,17.874334,0,9021001055090000,
9022001055090002,Predikantvägen,59.412693,17.874624,0,9021001055090000,
9022001055101001,Riddarplatsen,59.424402,17.836880,0,9021001055101000,
9022001055102001,Aspnäs norra,59.428756,17.845036,0,9021001055102000,
9022001055103001,Aspnäs södra,59.427776,17.846246,0,9021001055103000,
