from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022001057032007,9022001057032001,1,,14010000628879553,14010000628882128
9022001057032007,9022001057032001,1,,14010000628879553,14010000632493633
9022001057032007,9022001057032001,1,,14010000628879553,14010000632499792
9022001057032007,9022001057032001,1,,14010000628880024,14010000628881199
9022001057032007,9022001057032001,1,,14010000628880024,14010000632499684
9022001057032007,9022001057032001,1,,14010000628883029,14010000628885574
9022001057032007,9022001057032001,1,,14010000628883029,14010000632493977
9022001057032007,9022001057032001,1,,14010000628883029,14010000632500203
9022001057032007,9022001057032001,1,,14010000628836173,14010000628836467
9022001057032007,9022001057032001,1,,14010000628887467,14010000628888918
9022001057032007,9022001057032001,1,,14010000628887467,14010000632494447
9022001057032007,9022001057032001,1,,14010000628886356,14010000628887935
9022001057032007,9022001057032001,1,,14010000628886356,14010000632494290
9022001057032007,9022001057032001,1,,14010000628888483,14010000628889919
9022001057032007,9022001057032001,1,,14010000628888483,14010000632494590
9022001057032007,9022001057032001,1,,14010000628889452,14010000628890839
9022001057032007,9022001057032001,1,,14010000628889452,14010000632494739
9022001057032007,9022001057032001,1,,14010000628893364,14010000628894996
9022001057032007,9022001057032001,1,,14010000628893364,14010000632495318
9022001057032007,9022001057032001,1,,14010000628895552,14010000628897234
9022001057032007,9022001057032001,1,,14010000628895552,14010000632495616
9022001057032007,9022001057032001,1,,14010000628892384,14010000628893935
9022001057032007,9022001057032001,1,,14010000628892384,14010000632495166
9022001057032007,9022001057032001,1,,14010000628894558,14010000628896087
9022001057032007,9022001057032001,1,,14010000628894558,14010000632495463
9022001057032007,9022001057032001,1,,14010000628881324,14010000628884002
9022001057032007,9022001057032001,1,,14010000628881324,14010000632493821
9022001057032007,9022001057032001,1,,14010000628881324,14010000632500018
9022001057032007,9022001057032001,1,,14010000628882633,14010000628884791
9022001057032007,9022001057032001,1,,14010000628882633,14010000632500120
9022001057032007,9022001057032001,1,,14010000628884863,14010000628886721
9022001057032007,9022001057032001,1,,14010000628884863,14010000632494134
9022001057032007,9022001057032001,1,,14010000628905664,14010000628908428
9022001057032007,9022001057032001,1,,14010000628905664,14010000632496770
9022001057032007,9022001057032001,1,,14010000628903944,14010000628906704
9022001057032007,9022001057032001,1,,14010000628903944,14010000632496586
9022001057032007,9022001057032001,1,,14010000628907747,14010000628910116
9022001057032007,9022001057032001,1,,14010000628907747,14010000632496936
9022001057032007,9022001057032001,1,,14010000628907747,14010000632501928
9022001057032007,9022001057032001,1,,14010000628913202,14010000628914344
9022001057032007,9022001057032001,1,,14010000628913202,14010000632497565
9022001057032007,9022001057032001,1,,14010000628912097,14010000628913501
9022001057032007,9022001057032001,1,,14010000628912097,14010000632497429
9022001057032007,9022001057032001,1,,14010000628910844,14010000628912557
9022001057032007,9022001057032001,1,,14010000628910844,14010000632497281
9022001057032007,9022001057032001,1,,14010000628913957,14010000628915142
9022001057032007,9022001057032001,1,,14010000628913957,14010000632497731
9022001057032007,9022001057032001,1,,14010000628899103,14010000628901250
9022001057032007,9022001057032001,1,,14010000628916270,14010000628917070
9022001057032007,9022001057032001,1,,14010000628916270,14010000632497994
9022001057032007,9022001057032001,1,,14010000628909452,14010000628911525
9022001057032007,9022001057032001,1,,14010000628909452,14010000632497105
9022001057032007,9022001057032001,1,,14010000628917536,14010000628918197
9022001057032007,9022001057032001,1,,14010000628917536,14010000632498202
9022001057032007,9022001057032001,1,,14010000628858569,14010000628859446
9022001057032007,9022001057032001,1,,14010000628869475,14010000628869528
9022001057032007,9022001057032001,1,,14010000628869475,14010000632510512
9022001057032007,9022001057032001,1,,14010000628913236,14010000628914344
9022001057032007,9022001057032001,1,,14010000628836355,14010000628836467
9022001057032007,9022001057032001,1,,14010000628837253,14010000628837419
9022001057032007,9022001057032001,1,,14010000628836758,14010000628836949
9022001057032007,9022001057032001,1,,14010000628837630,14010000628837960
9022001057032007,9022001057032001,1,,14010000628840831,14010000628868208
9022001057032007,9022001057032001,1,,14010000628840831,14010000632509374
9022001057032007,9022001057032001,1,,14010000628842729,14010000628843236
9022001057032007,9022001057032001,1,,14010000628842729,14010000632505597
9022001057032007,9022001057032001,1,,14010000628843540,14010000628844140
9022001057032007,9022001057032001,1,,14010000628843540,14010000632505744
9022001057032007,9022001057032001,1,,14010000628844387,14010000628844930
9022001057032007,9022001057032001,1,,14010000628844387,14010000632505887
9022001057032007,9022001057032001,1,,14010000628841907,14010000628842456
9022001057032007,9022001057032001,1,,14010000628841907,14010000632505454
9022001057032007,9022001057032001,1,,14010000628846924,14010000628847537
9022001057032007,9022001057032001,1,,14010000628846924,14010000632506326
9022001057032007,9022001057032001,1,,14010000628841443,14010000628842111
9022001057032007,9022001057032001,1,,14010000628841443,14010000632505394
9022001057032007,9022001057032001,1,,14010000628844010,14010000628844675
9022001057032007,9022001057032001,1,,14010000628844010,14010000628868547
9022001057032007,9022001057032001,1,,14010000628844010,14010000632509649
9022001057032007,9022001057032001,1,,14010000628844010,14010000632505822
9022001057032007,9022001057032001,1,,14010000628845250,14010000628845824
9022001057032007,9022001057032001,1,,14010000628845250,14010000632506034
9022001057032007,9022001057032001,1,,14010000628848228,14010000628848906
9022001057032007,9022001057032001,1,,14010000628848228,14010000632506549
9022001057032007,9022001057032001,1,,14010000628850341,14010000628850982
9022001057032007,9022001057032001,1,,14010000628850341,14010000632506914
9022001057032007,9022001057032001,1,,14010000628850812,14010000628851517
9022001057032007,9022001057032001,1,,14010000628850812,14010000628869104
9022001057032007,9022001057032001,1,,14010000628850812,14010000632510126
9022001057032007,9022001057032001,1,,14010000628850812,14010000632506992
9022001057032007,9022001057032001,1,,14010000628849117,14010000628849816
9022001057032007,9022001057032001,1,,14010000628849117,14010000628868968
9022001057032007,9022001057032001,1,,14010000628849117,14010000632509987
9022001057032007,9022001057032001,1,,14010000628849117,14010000632506695
9022001057032007,9022001057032001,1,,14010000628853849,14010000628854398
9022001057032007,9022001057032001,1,,14010000628853849,14010000632507506
9022001057032007,9022001057032001,1,,14010000628843134,14010000628843812
9022001057032007,9022001057032001,1,,14010000628843134,14010000632505677
9022001057032007,9022001057032001,1,,14010000628846088,14010000628846620
9022001057032007,9022001057032001,1,,14010000628846088,14010000632506178
9022001057032007,9022001057032001,1,,14010000628854268,14010000628854942
9022001057032007,9022001057032001,1,,14010000628854268,14010000628869348
9022001057032007,9022001057032001,1,,14010000628854268,14010000632510352
9022001057032007,9022001057032001,1,,14010000628854268,14010000632507584
9022001057032007,9022001057032001,1,,14010000628848634,14010000628849247
9022001057032007,9022001057032001,1,,14010000628848634,14010000632506616
9022001057032007,9022001057032001,1,,14010000628849494,14010000628850035
9022001057032007,9022001057032001,1,,14010000628849494,14010000628869017
9022001057032007,9022001057032001,1,,14010000628849494,14010000632510043
9022001057032007,9022001057032001,1,,14010000628849494,14010000632506759
9022001057032007,9022001057032001,1,,14010000628851649,14010000628852352
9022001057032007,9022001057032001,1,,14010000628851649,14010000632507130
9022001057032007,9022001057032001,1,,14010000628879801,14010000628881199
9022001057032007,9022001057032001,1,,14010000628880086,14010000628881199
9022001057032007,9022001057032001,1,,14010000628880086,14010000632499684
9022001057032007,9022001057032001,1,,14010000628880588,14010000628882128
9022001057032007,9022001057032001,1,,14010000628882683,14010000628884002
9022001057032007,9022001057032001,1,,14010000628882683,14010000632500018
9022001057032007,9022001057032001,1,,14010000628883840,14010000628884791
9022001057032007,9022001057032001,1,,14010000628883840,14010000632500120
9022001057032007,9022001057032001,1,,14010000628884166,14010000628885574
9022001057032007,9022001057032001,1,,14010000628884166,14010000632493977
9022001057032007,9022001057032001,1,,14010000628884166,14010000632500203
9022001057032007,9022001057032001,1,,14010000628868243,14010000628842111
9022001057032007,9022001057032001,1,,14010000628883610,14010000628884791
9022001057032007,9022001057032001,1,,14010000628886902,14010000628887935
9022001057032007,9022001057032001,1,,14010000628886902,14010000632494290
9022001057032007,9022001057032001,1,,14010000628880983,14010000628882128
9022001057032007,9022001057032001,1,,14010000628880983,14010000632499792
9022001057032007,9022001057032001,1,,14010000628881720,14010000628883103
9022001057032007,9022001057032001,1,,14010000628885120,14010000628886164
9022001057032007,9022001057032001,1,,14010000628885120,14010000632494054
9022001057032007,9022001057032001,1,,14010000628885120,14010000632500291
9022001057032007,9022001057032001,1,,14010000628887643,14010000628888316
9022001057032007,9022001057032001,1,,14010000628887643,14010000632494360
9022001057032007,9022001057032001,1,,14010000628888031,14010000628888918
9022001057032007,9022001057032001,1,,14010000628888031,14010000632494447
9022001057032007,9022001057032001,1,,14010000628888556,14010000628889309
9022001057032007,9022001057032001,1,,14010000628888556,14010000632494511
9022001057032007,9022001057032001,1,,14010000628841154,14010000628841553
9022001057032007,9022001057032001,1,,14010000628841154,14010000628868296
9022001057032007,9022001057032001,1,,14010000628841154,14010000632509430
9022001057032007,9022001057032001,1,,14010000628841154,14010000632505307
9022001057032007,9022001057032001,1,,14010000628842326,14010000628843017
9022001057032007,9022001057032001,1,,14010000628842326,14010000628868428
9022001057032007,9022001057032001,1,,14010000628842326,14010000632509539
9022001057032007,9022001057032001,1,,14010000628842326,14010000632505533
9022001057032007,9022001057032001,1,,14010000628844792,14010000628845522
9022001057032007,9022001057032001,1,,14010000628844792,14010000632505968
9022001057032007,9022001057032001,1,,14010000628845694,14010000628846376
9022001057032007,9022001057032001,1,,14010000628845694,14010000628868690
9022001057032007,9022001057032001,1,,14010000628845694,14010000632509762
9022001057032007,9022001057032001,1,,14010000628845694,14010000632506113
9022001057032007,9022001057032001,1,,14010000628889628,14010000628890293
9022001057032007,9022001057032001,1,,14010000628889628,14010000632494661
9022001057032007,9022001057032001,1,,14010000628890515,14010000628891239
9022001057032007,9022001057032001,1,,14010000628890515,14010000632494802
9022001057032007,9022001057032001,1,,14010000628889021,14010000628889919
9022001057032007,9022001057032001,1,,14010000628889021,14010000632494590
9022001057032007,9022001057032001,1,,14010000628889991,14010000628890839
9022001057032007,9022001057032001,1,,14010000628889991,14010000632494739
9022001057032007,9022001057032001,1,,14010000628892541,14010000628893273
9022001057032007,9022001057032001,1,,14010000628892541,14010000632495085
9022001057032007,9022001057032001,1,,14010000628893644,14010000628894393
9022001057032007,9022001057032001,1,,14010000628893644,14010000632495239
9022001057032007,9022001057032001,1,,14010000628895123,14010000628896087
9022001057032007,9022001057032001,1,,14010000628895123,14010000632495463
9022001057032007,9022001057032001,1,,14010000628893012,14010000628893935
9022001057032007,9022001057032001,1,,14010000628893012,14010000632495166
9022001057032007,9022001057032001,1,,14010000628894636,14010000628895411
9022001057032007,9022001057032001,1,,14010000628894636,14010000632495382
9022001057032007,9022001057032001,1,,14010000628894636,14010000632500757
9022001057032007,9022001057032001,1,,14010000628895779,14010000628896563
9022001057032007,9022001057032001,1,,14010000628895779,14010000632495537
9022001057032007,9022001057032001,1,,14010000628895779,14010000632500841
9022001057032007,9022001057032001,1,,14010000628896183,14010000628897234
9022001057032007,9022001057032001,1,,14010000628896183,14010000632495616
9022001057032007,9022001057032001,1,,14010000628896843,14010000628897692
9022001057032007,9022001057032001,1,,14010000628896843,14010000632495696
9022001057032007,9022001057032001,1,,14010000628896843,14010000632500924
9022001057032007,9022001057032001,1,,14010000628846493,14010000628847196
9022001057032007,9022001057032001,1,,14010000628846493,14010000632506258
9022001057032007,9022001057032001,1,,14010000628847393,14010000628848111
9022001057032007,9022001057032001,1,,14010000628847393,14010000628868849
9022001057032007,9022001057032001,1,,14010000628847393,14010000632509877
9022001057032007,9022001057032001,1,,14010000628847393,14010000632506405
9022001057032007,9022001057032001,1,,14010000628847823,14010000628848330
9022001057032007,9022001057032001,1,,14010000628847823,14010000632506469
9022001057032007,9022001057032001,1,,14010000628849933,14010000628850613
9022001057032007,9022001057032001,1,,14010000628849933,14010000632506847
9022001057032007,9022001057032001,1,,14010000628851229,14010000628851751
9022001057032007,9022001057032001,1,,14010000628851229,14010000632507057
9022001057032007,9022001057032001,1,,14010000628852080,14010000628852689
9022001057032007,9022001057032001,1,,14010000628852080,14010000632507182
9022001057032007,9022001057032001,1,,14010000628852520,14010000628853239
9022001057032007,9022001057032001,1,,14010000628852520,14010000628869227
9022001057032007,9022001057032001,1,,14010000628852520,14010000632510240
9022001057032007,9022001057032001,1,,14010000628852520,14010000632507261
9022001057032007,9022001057032001,1,,14010000628852952,14010000628853498
9022001057032007,9022001057032001,1,,14010000628852952,14010000632507327
9022001057032007,9022001057032001,1,,14010000628853396,14010000628854065
9022001057032007,9022001057032001,1,,14010000628853396,14010000632507423
9022001057032007,9022001057032001,1,,14010000628877208,14010000628878488
9022001057032007,9022001057032001,1,,14010000628877208,14010000632493283
9022001057032007,9022001057032001,1,,14010000628877208,14010000632499468
9022001057032007,9022001057032001,1,,14010000628881987,14010000628883103
9022001057032007,9022001057032001,1,,14010000628881987,14010000632499904
9022001057032007,9022001057032001,1,,14010000628882381,14010000628884002
9022001057032007,9022001057032001,1,,14010000628885700,14010000628886721
9022001057032007,9022001057032001,1,,14010000628885700,14010000632494134
9022001057032007,9022001057032001,1,,14010000628886431,14010000628887322
9022001057032007,9022001057032001,1,,14010000628886431,14010000632494211
9022001057032007,9022001057032001,1,,14010000628886431,14010000632500385
9022001057032007,9022001057032001,1,,14010000628894031,14010000628894996
9022001057032007,9022001057032001,1,,14010000628894031,14010000632495318
9022001057032007,9022001057032001,1,,14010000628905190,14010000628906704
9022001057032007,9022001057032001,1,,14010000628905190,14010000632496586
9022001057032007,9022001057032001,1,,14010000628906996,14010000628908428
9022001057032007,9022001057032001,1,,14010000628906996,14010000632496770
9022001057032007,9022001057032001,1,,14010000628907955,14010000628909287
9022001057032007,9022001057032001,1,,14010000628907955,14010000632496843
9022001057032007,9022001057032001,1,,14010000628907955,14010000632501852
9022001057032007,9022001057032001,1,,14010000628908820,14010000628910116
9022001057032007,9022001057032001,1,,14010000628908820,14010000632496936
9022001057032007,9022001057032001,1,,14010000628908820,14010000632501928
9022001057032007,9022001057032001,1,,14010000628911018,14010000628911902
9022001057032007,9022001057032001,1,,14010000628911018,14010000632497166
9022001057032007,9022001057032001,1,,14010000628912210,14010000628912905
9022001057032007,9022001057032001,1,,14010000628912210,14010000632497333
9022001057032007,9022001057032001,1,,14010000628913644,14010000628914344
9022001057032007,9022001057032001,1,,14010000628913644,14010000632497565
9022001057032007,9022001057032001,1,,14010000628909626,14010000628910658
9022001057032007,9022001057032001,1,,14010000628909626,14010000632496993
9022001057032007,9022001057032001,1,,14010000628910289,14010000628911525
9022001057032007,9022001057032001,1,,14010000628910289,14010000632497105
9022001057032007,9022001057032001,1,,14010000628917990,14010000628918197
9022001057032007,9022001057032001,1,,14010000628917990,14010000632498202
9022001057032007,9022001057032001,1,,14010000628911598,14010000628912557
9022001057032007,9022001057032001,1,,14010000628911598,14010000632497281
9022001057032007,9022001057032001,1,,14010000628912712,14010000628913501
9022001057032007,9022001057032001,1,,14010000628912712,14010000632497429
9022001057032007,9022001057032001,1,,14010000628916675,14010000628917070
9022001057032007,9022001057032001,1,,14010000628916675,14010000632497994
9022001057032007,9022001057032001,1,,14010000628900016,14010000628901250
9022001057032007,9022001057032001,1,,14010000628904360,14010000628905753
9022001057032007,9022001057032001,1,,14010000628904360,14010000632496506
9022001057032007,9022001057032001,1,,14010000628904360,14010000632501598
9022001057032007,9022001057032001,1,,14010000628913340,14010000628913795
9022001057032007,9022001057032001,1,,14010000628913340,14010000632497479
9022001057032007,9022001057032001,1,,14010000628914146,14010000628914641
9022001057032007,9022001057032001,1,,14010000628914146,14010000632497631
9022001057032007,9022001057032001,1,,14010000628914519,14010000628915142
9022001057032007,9022001057032001,1,,14010000628914519,14010000632497731
9022001057032007,9022001057032001,1,,14010000628915977,14010000628916475
9022001057032007,9022001057032001,1,,14010000628915977,14010000632497898
9022001057032007,9022001057032001,1,,14010000628906187,14010000628907536
9022001057032007,9022001057032001,1,,14010000628906187,14010000632496668
9022001057032007,9022001057032001,1,,14010000628906187,14010000632501703
9022001057032007,9022001057032001,1,,14010000628917370,14010000628917682
9022001057032007,9022001057032001,1,,14010000628917370,14010000632498100
9022001057032007,9022001057032001,1,,14010000628840255,14010000628840694
9022001057032007,9022001057032001,1,,14010000628840255,14010000632505163
9022001057032007,9022001057032001,1,,14010000628836775,14010000628836949
9022001057032007,9022001057032001,1,,14010000628836775,14010000632504578
9022001057032007,9022001057032001,1,,14010000628842477,14010000628843017
9022001057032007,9022001057032001,1,,14010000628842477,14010000632505533
9022001057032007,9022001057032001,1,,14010000628841576,14010000628842111
9022001057032007,9022001057032001,1,,14010000628841576,14010000632505394
9022001057032007,9022001057032001,1,,14010000628851003,14010000628851517
9022001057032007,9022001057032001,1,,14010000628851003,14010000632506992
9022001057032007,9022001057032001,1,,14010000628845845,14010000628846376
9022001057032007,9022001057032001,1,,14010000628845845,14010000632506113
9022001057032007,9022001057032001,1,,14010000628846641,14010000628847196
9022001057032007,9022001057032001,1,,14010000628846641,14010000632506258
9022001057032007,9022001057032001,1,,14010000628848351,14010000628848906
9022001057032007,9022001057032001,1,,14010000628848351,14010000632506549
9022001057032007,9022001057032001,1,,14010000628849268,14010000628849816
9022001057032007,9022001057032001,1,,14010000628849268,14010000632506695
9022001057032007,9022001057032001,1,,14010000628850058,14010000628850613
9022001057032007,9022001057032001,1,,14010000628850058,14010000632506847
9022001057032007,9022001057032001,1,,14010000628852710,14010000628853239
9022001057032007,9022001057032001,1,,14010000628852710,14010000632507261
9022001057032007,9022001057032001,1,,14010000628854419,14010000628854942
9022001057032007,9022001057032001,1,,14010000628854419,14010000632507584
9022001057032007,9022001057032001,1,,14010000628847558,14010000628848111
9022001057032007,9022001057032001,1,,14010000628847558,14010000632506405
9022001057032007,9022001057032001,1,,14010000628876265,14010000628876985
9022001057032007,9022001057032001,1,,14010000628876265,14010000632493113
9022001057032007,9022001057032001,1,,14010000628876265,14010000632499287
9022001057032007,9022001057032001,1,,14010000628877803,14010000628878488
9022001057032007,9022001057032001,1,,14010000628877803,14010000632493283
9022001057032007,9022001057032001,1,,14010000628877803,14010000632499468
9022001057032007,9022001057032001,1,,14010000628880924,14010000628882128
9022001057032007,9022001057032001,1,,14010000628880924,14010000632493633
9022001057032007,9022001057032001,1,,14010000628880924,14010000632499792
9022001057032007,9022001057032001,1,,14010000628875210,14010000628875662
9022001057032007,9022001057032001,1,,14010000628875210,14010000632492899
9022001057032007,9022001057032001,1,,14010000628880041,14010000628881199
9022001057032007,9022001057032001,1,,14010000628880041,14010000632493523
9022001057032007,9022001057032001,1,,14010000628880041,14010000632499684
9022001057032007,9022001057032001,1,,14010000628881971,14010000628883103
9022001057032007,9022001057032001,1,,14010000628881971,14010000632499904
9022001057032007,9022001057032001,1,,14010000628884614,14010000628885574
9022001057032007,9022001057032001,1,,14010000628884614,14010000632493977
9022001057032007,9022001057032001,1,,14010000628884614,14010000632500203
9022001057032007,9022001057032001,1,,14010000628886130,14010000628886721
9022001057032007,9022001057032001,1,,14010000628886130,14010000632494134
9022001057032007,9022001057032001,1,,14010000628838917,14010000628839280
9022001057032007,9022001057032001,1,,14010000628838917,14010000632504917
9022001057032007,9022001057032001,1,,14010000628843257,14010000628843812
9022001057032007,9022001057032001,1,,14010000628843257,14010000632505677
9022001057032007,9022001057032001,1,,14010000628844161,14010000628844675
9022001057032007,9022001057032001,1,,14010000628844161,14010000632505822
9022001057032007,9022001057032001,1,,14010000628844951,14010000628845522
9022001057032007,9022001057032001,1,,14010000628844951,14010000632505968
9022001057032007,9022001057032001,1,,14010000628887308,14010000628887935
9022001057032007,9022001057032001,1,,14010000628887308,14010000632494290
9022001057032007,9022001057032001,1,,14010000628896527,14010000628897234
9022001057032007,9022001057032001,1,,14010000628896527,14010000632495616
9022001057032007,9022001057032001,1,,14010000628851770,14010000628852352
9022001057032007,9022001057032001,1,,14010000628851770,14010000632507130
9022001057032007,9022001057032001,1,,14010000628853523,14010000628854065
9022001057032007,9022001057032001,1,,14010000628853523,14010000632507423
9022001057032007,9022001057032001,1,,14010000628882700,14010000628884002
9022001057032007,9022001057032001,1,,14010000628882700,14010000632493821
9022001057032007,9022001057032001,1,,14010000628882700,14010000632500018
9022001057032007,9022001057032001,1,,14010000628889295,14010000628889919
9022001057032007,9022001057032001,1,,14010000628889295,14010000632494590
9022001057032007,9022001057032001,1,,14010000628893259,14010000628893935
9022001057032007,9022001057032001,1,,14010000628893259,14010000632495166
9022001057032007,9022001057032001,1,,14010000628895375,14010000628896087
9022001057032007,9022001057032001,1,,14010000628895375,14010000632495463
9022001057032007,9022001057032001,1,,14010000628905603,14010000628906704
9022001057032007,9022001057032001,1,,14010000628905603,14010000632496586
9022001057032007,9022001057032001,1,,14010000628900505,14010000628901250
9022001057032007,9022001057032001,1,,14010000628916820,14010000628917070
9022001057032007,9022001057032001,1,,14010000628916820,14010000632497994
9022001057032007,9022001057032001,1,,14010000628910624,14010000628911525
9022001057032007,9022001057032001,1,,14010000628910624,14010000632497105
9022001057032007,9022001057032001,1,,14010000628913818,14010000628914344
9022001057032007,9022001057032001,1,,14010000628913818,14010000632497565
9022001057032007,9022001057032001,1,,14010000628906560,14010000628907536
9022001057032007,9022001057032001,1,,14010000628906560,14010000632501703
9022001057032007,9022001057032001,1,,14010000628907425,14010000628908428
9022001057032007,9022001057032001,1,,14010000628907425,14010000632496770
9022001057032007,9022001057032001,1,,14010000628911931,14010000628912557
9022001057032007,9022001057032001,1,,14010000628911931,14010000632497281
9022001057032007,9022001057032001,1,,14010000628912930,14010000628913501
9022001057032007,9022001057032001,1,,14010000628912930,14010000632497429
9022001057032007,9022001057032001,1,,14010000628908377,14010000628909287
9022001057032007,9022001057032001,1,,14010000628908377,14010000632501852
9022001057032007,9022001057032001,1,,14010000628909236,14010000628910116
9022001057032007,9022001057032001,1,,14010000628909236,14010000632496936
9022001057032007,9022001057032001,1,,14010000628909236,14010000632501928
9022001057032007,9022001057032001,1,,14010000628836333,14010000628836467
9022001057032007,9022001057032001,1,,14010000628836671,14010000628836949
9022001057032007,9022001057032001,1,,14010000628837136,14010000628837419
9022001057032007,9022001057032001,1,,14010000628839815,14010000628840324
9022001057032007,9022001057032001,1,,14010000628839815,14010000628868110
9022001057032007,9022001057032001,1,,14010000628839815,14010000632509275
9022001057032007,9022001057032001,1,,14010000628839815,14010000632505103
9022001057032007,9022001057032001,1,,14010000628838495,14010000628838982
9022001057032007,9022001057032001,1,,14010000628838495,14010000628868015
9022001057032007,9022001057032001,1,,14010000628838495,14010000632509120
9022001057032007,9022001057032001,1,,14010000628838495,14010000632504867
9022001057032007,9022001057032001,1,,14010000628839165,14010000628839615
9022001057032007,9022001057032001,1,,14010000628839165,14010000628868060
9022001057032007,9022001057032001,1,,14010000628839165,14010000632509201
9022001057032007,9022001057032001,1,,14010000628839165,14010000632504980
9022001057032007,9022001057032001,1,,14010000628861216,14010000628861551
9022001057032007,9022001057032001,1,,14010000628857773,14010000628858131
9022001057032007,9022001057032001,1,,14010000628862156,14010000628862458
9022001057032007,9022001057032001,1,,14010000628880464,14010000628882128
9022001057032007,9022001057032001,1,,14010000628880464,14010000632493633
9022001057032007,9022001057032001,1,,14010000628880464,14010000632499792
9022001057032007,9022001057032001,1,,14010000628884222,14010000628885574
9022001057032007,9022001057032001,1,,14010000628884222,14010000632493977
9022001057032007,9022001057032001,1,,14010000628884222,14010000632500203
9022001057032007,9022001057032001,1,,14010000628859055,14010000628859446
9022001057032007,9022001057032001,1,,14010000628862635,14010000628862829
9022001057032007,9022001057032001,1,,14010000628859646,14010000628859918
9022001057032007,9022001057032001,1,,14010000628861750,14010000628861998
9022001057032007,9022001057032001,1,,14010000628883652,14010000628884791
9022001057032007,9022001057032001,1,,14010000628883652,14010000632500120
9022001057032007,9022001057032001,1,,14010000628882307,14010000628884002
9022001057032007,9022001057032001,1,,14010000628882307,14010000632493821
9022001057032007,9022001057032001,1,,14010000628882307,14010000632500018
9022001057032007,9022001057032001,1,,14010000628837670,14010000628837960
9022001057032007,9022001057032001,1,,14010000628885738,14010000628886721
9022001057032007,9022001057032001,1,,14010000628885738,14010000632494134
9022001057032007,9022001057032001,1,,14010000628886474,14010000628887322
9022001057032007,9022001057032001,1,,14010000628886474,14010000632500385
9022001057032007,9022001057032001,1,,14010000628888009,14010000628888918
9022001057032007,9022001057032001,1,,14010000628888009,14010000632494447
9022001057032007,9022001057032001,1,,14010000628886862,14010000628887935
9022001057032007,9022001057032001,1,,14010000628886862,14010000632494290
9022001057032007,9022001057032001,1,,14010000628889969,14010000628890839
9022001057032007,9022001057032001,1,,14010000628889969,14010000632494739
9022001057032007,9022001057032001,1,,14010000628894579,14010000628895411
9022001057032007,9022001057032001,1,,14010000628894579,14010000632500757
9022001057032007,9022001057032001,1,,14010000628895065,14010000628896087
9022001057032007,9022001057032001,1,,14010000628895065,14010000632495463
9022001057032007,9022001057032001,1,,14010000628896161,14010000628897234
9022001057032007,9022001057032001,1,,14010000628896161,14010000632495616
9022001057032007,9022001057032001,1,,14010000628888981,14010000628889919
9022001057032007,9022001057032001,1,,14010000628888981,14010000632494590
9022001057032007,9022001057032001,1,,14010000628892945,14010000628893935
9022001057032007,9022001057032001,1,,14010000628892945,14010000632495166
9022001057032007,9022001057032001,1,,14010000628895603,14010000628896563
9022001057032007,9022001057032001,1,,14010000628895603,14010000632500841
9022001057032007,9022001057032001,1,,14010000628896820,14010000628897692
9022001057032007,9022001057032001,1,,14010000628896820,14010000632500924
9022001057032007,9022001057032001,1,,14010000628857092,14010000628857512
9022001057032007,9022001057032001,1,,14010000628857092,14010000628869528
9022001057032007,9022001057032001,1,,14010000628858324,14010000628858772
9022001057032007,9022001057032001,1,,14010000628860194,14010000628860515
9022001057032007,9022001057032001,1,,14010000628860690,14010000628861018
9022001057032007,9022001057032001,1,,14010000628879757,14010000628881199
9022001057032007,9022001057032001,1,,14010000628879757,14010000632493523
9022001057032007,9022001057032001,1,,14010000628879757,14010000632499684
9022001057032007,9022001057032001,1,,14010000628881619,14010000628883103
9022001057032007,9022001057032001,1,,14010000628881619,14010000632493719
9022001057032007,9022001057032001,1,,14010000628881619,14010000632499904
9022001057032007,9022001057032001,1,,14010000628885252,14010000628886164
9022001057032007,9022001057032001,1,,14010000628885252,14010000632500291
9022001057032007,9022001057032001,1,,14010000628893991,14010000628894996
9022001057032007,9022001057032001,1,,14010000628893991,14010000632495318
9022001057032007,9022001057032001,1,,14010000628904380,14010000628905753
9022001057032007,9022001057032001,1,,14010000628904380,14010000632501598
9022001057032007,9022001057032001,1,,14010000628905210,14010000628906704
9022001057032007,9022001057032001,1,,14010000628905210,14010000632496586
9022001057032007,9022001057032001,1,,14010000628907045,14010000628908428
9022001057032007,9022001057032001,1,,14010000628907045,14010000632496770
9022001057032007,9022001057032001,1,,14010000628907997,14010000628909287
9022001057032007,9022001057032001,1,,14010000628907997,14010000632496843
9022001057032007,9022001057032001,1,,14010000628907997,14010000632501852
9022001057032007,9022001057032001,1,,14010000628913256,14010000628913795
9022001057032007,9022001057032001,1,,14010000628913256,14010000632497479
9022001057032007,9022001057032001,1,,14010000628913977,14010000628914641
9022001057032007,9022001057032001,1,,14010000628913977,14010000632497631
9022001057032007,9022001057032001,1,,14010000628915882,14010000628916475
9022001057032007,9022001057032001,1,,14010000628915882,14010000632497898
9022001057032007,9022001057032001,1,,14010000628917916,14010000628918197
9022001057032007,9022001057032001,1,,14010000628917916,14010000632498202
9022001057032007,9022001057032001,1,,14010000628909646,14010000628910658
9022001057032007,9022001057032001,1,,14010000628909646,14010000632496993
9022001057032007,9022001057032001,1,,14010000628900065,14010000628901250
9022001057032007,9022001057032001,1,,14010000628906118,14010000628907536
9022001057032007,9022001057032001,1,,14010000628906118,14010000632501703
9022001057032007,9022001057032001,1,,14010000628911038,14010000628911902
